"Year","DoY","Date","Time","Hour","Daytime","NEE","FCH4","FH2O","LE","H","ET","Rg","Rn","Rainfall","PPFD","Tair","Tsoil_rep1","Tsoil_rep2","Tsoil_rep3","rH","VPD","SWC_rep1","SWC_rep2","SWC_rep3","Ustar","Wind_dir"
"-","-","-","-","-","-","umol_m-2_s-1","umol_m-2_s-1","mmol_m-2_s-1","Wm-2","Wm-2","mm_h-1","Wm-2","Wm-2","m","umol_m-2_s-1","degC","degC","degC","degC","%","hPa","m3m-3","m3m-3","m3m-3","ms-1","ms-1"
"2022","249.2666","2022-09-06","06:30","6.5","0","-9999","0.184444","-6.16064","-271.061","-5.69636","-0.39921","4.62188","0.253106","0","10.02","24.278","24.2","24.2","24.7","99.987","0.0039418657194286","0.663","0.6341","0.581147","0.258547","163.775"
"2022","249.2874","2022-09-06","07:00","7","1","3.13911","0.192938","-1.3456","-59.1942","-12.4854","-0.0872","20.8421","13.1918","0","43.37","24.382","24.2","24.2","24.7","99.9872","0.00390548392564936","0.663","0.634049","0.581471","0.243177","165.502"
"2022","249.3082","2022-09-06","07:30","7.5","1","-9999","0.22367","5.08668","223.73","-18.6462","0.329617","35.5207","21.8119","0","76.5484","24.513","24.2","24.2","24.7","99.9875","0.0038439782168044","0.662994","0.634057","0.58173","0.276273","166.985"
"2022","249.3291","2022-09-06","08:00","8","1","5.43315","-9999","0.963026","42.0694","-0.715598","0.0624","67.0613","37.1021","0","145.178","24.632","24.2","24.2","24.68","99.9876","0.00384046397745715","0.662994","0.634081","0.581869","0.255733","173.434"
"2022","249.3499","2022-09-06","08:30","8.5","1","-17.6573","0.174726","5.03883","221.504","-4.23436","0.326516","102.055","67.1163","0","218.049","24.858","24.2","24.2","24.5940000000001","99.8827","0.0368233170640303","0.663","0.634092","0.58196","0.3433","195.089"
"2022","249.3707","2022-09-06","09:00","9","1","-5.10202","0.177484","1.63882","72.0115","9.71877","0.106196","120.659","92.951","0","256.098","25.26","24.2","24.2","24.484","97.4069","0.833773775860413","0.663","0.634064","0.58199","0.305625","258.914"
"2022","249.3916","2022-09-06","09:30","9.5","1","-9999","0.166719","3.53291","155.09","-7.77359","0.228933","200.641","161.447","0","429.91","25.915","24.2","24.2","24.499","90.2049","3.27433121916006","0.663","0.634074","0.581996","0.412757","305.964"
"2022","249.4124","2022-09-06","10:00","10","1","-7.68252","0.133223","4.56785","200.433","28.714","0.295997","267.42","216.151","0","569.418","26.529","24.2","24.2","24.576","81.3727","6.45678635843209","0.662997","0.634124","0.582","0.447427","306.084"
"2022","249.4332","2022-09-06","10:30","10.5","1","-6.73787","0.119141","3.07853","135.026","13.099","0.199488","326.457","262.868","0","693.041","26.948","24.2","24.201","24.643","75.5339","8.69239919233499","0.663","0.634147","0.581997","0.415182","315.436"
"2022","249.454","2022-09-06","11:00","11","1","-14.1693","0.158594","7.74583","339.201","120.033","0.50193","511.84","415.479","0","1087.42","27.752","24.2","24.221","24.697","70.5652","10.9620143396303","0.662978","0.634201","0.581951","0.363374","324.616"
"2022","249.4749","2022-09-06","11:30","11.5","1","-15.8869","0.158406","7.96018","348.389","140.311","0.51582","626.028","508.561","0","1315.75","28.55","24.2","24.262","24.7","66.1668","13.1993758967106","0.662933","0.634174","0.581768","0.352314","335.614"
"2022","249.4957","2022-09-06","12:00","12","1","-9.08302","0.131307","5.67947","248.629","73.9789","0.36803","658.795","533.098","0","1390","28.724","24.229","24.321","24.7","64.6824","13.9182945554526","0.662908","0.634079","0.58135","0.298114","331.669"
"2022","249.5165","2022-09-06","12:30","12.5","1","-7.56811","0.101162","5.46488","239.063","78.2314","0.354124","718.95","584.274","0","1535.54","28.932","24.301","24.376","24.713","62.4733","14.9681821967874","0.662942","0.634099","0.580663","0.280423","315.857"
"2022","249.5374","2022-09-06","13:00","13","1","-8.92204","0.148721","7.83584","342.537","79.4488","0.507762","749.897","610.917","0","1599.22","29.566","24.371","24.397","24.81","58.0428","17.3595593174125","0.663129","0.634078","0.579721","0.381198","316.099"
"2022","249.5582","2022-09-06","13:30","13.5","1","-10.3309","0.180485","7.59148","331.725","83.6787","0.491928","754.539","612.441","0","1591.02","30.112","24.399","24.4","24.897","54.557","19.4015156995487","0.66314","0.633731","0.579094","0.302241","313.821"
"2022","249.579","2022-09-06","14:00","14","1","-13.0271","0.232903","8.94447","390.637","107.873","0.579602","716.443","581.044","0","1493.92","30.454","24.4","24.4","24.939","53.5156","20.2390197105346","0.663003","0.633131","0.579085","0.346063","307.412"
"2022","249.5999","2022-09-06","14:30","14.5","1","-7.21294","0.171137","5.5389","242.084","44.0468","0.358921","565.167","452.601","0","1186.81","30.421","24.4","24.4","25.04","53.6427","20.145582377533","0.662997","0.632433","0.579585","0.289402","325.965"
"2022","249.6207","2022-09-06","15:00","15","1","-10.9121","0.252915","8.62036","376.475","101.005","0.558599","511.838","402.891","0","1081.91","30.622","24.4","24.401","25.246","53.2735","20.5409133752517","0.662996","0.63182","0.579929","0.382554","332.217"
"2022","249.6415","2022-09-06","15:30","15.5","1","-9.16503","0.225729","5.84395","255.181","37.0226","0.378688","480.918","375.792","0","1009.88","31.025","24.4","24.502","25.404","52.489","21.3718882043322","0.662999","0.631283","0.579456","0.246797","290.751"
"2022","249.6623","2022-09-06","16:00","16","1","-5.37058","0.220148","5.33661","233.31","-37.3427","0.345812","267.139","204.193","0","566.358","30.609","24.4","24.651","25.51","54.5366","19.9708057396608","0.663","0.632087","0.57876","0.120108","340.742"
"2022","249.6832","2022-09-06","16:30","16.5","1","-9999","0.160438","3.60556","157.697","-28.5389","0.23364","161.512","118.785","0","347.958","30.122","24.45","24.7","25.66","57.416","18.1913260618878","0.663186","0.634382","0.577756","0.233993","342.927"
"2022","249.704","2022-09-06","17:00","17","1","-9999","0.188152","4.17226","182.459","-31.4283","0.270362","186.435","127.155","0","392.122","30.069","24.551","24.7","25.81","57.8152","17.9660547332872","0.663585","0.635528","0.577022","0.208768","348.052"
"2022","249.7248","2022-09-06","17:30","17.5","1","-9999","0.136603","1.62615","71.11","9.89103","0.105374","151.406","87.7748","0","317.77","29.939","24.631","24.7","25.9","58.6895","17.4628190364226","0.663871","0.63544","0.577008","0.118566","329.321"
"2022","249.7457","2022-09-06","18:00","18","1","1.82552","-0.00581","0.0928","4.06756","6.82015","0.00602","71.5392","18.1166","0","154.2","28.94","24.665","24.7","25.942","63.7908","14.4493648037602","0.663869","0.635296","0.577042","0.0862","5.50434"
"2022","249.7665","2022-09-06","18:30","18.5","1","-0.638689","-0.0207","-0.190951","-8.37684","1.61037","-0.0124","31.0272","-15.1894","0","66.1913","27.496","24.682","24.7","26.085","70.5113","10.8189563063343","0.663569","0.635432","0.577139","0.0449","11.9345"
"2022","249.7873","2022-09-07","19:00","19","0","-1.56289","-0.000672","-0.225249","-9.8964","3.60131","-0.0146","9.01339","-30.4587","0","19.3696","26.187","24.691","24.7","26.193","76.5473","7.96698397236696","0.663047","0.636362","0.577093","0.0475","344.591"
"2022","249.8082","2022-09-07","19:30","19.5","0","-9999","0.00133","0.0188","0.828677","-0.105296","0.00122","0.437232","-35.132","0","1.03995","25.104","24.694","24.7","26.2","81.6519","5.84502532002083","0.662425","0.637417","0.576956","0.0304","345.41"
"2022","249.829","2022-09-07","20:00","20","0","-0.46269","-0.00242","-0.0013","-0.0574","-0.418387","-8.45e-05","0.0209","-33.901","0","0.0643","24.405","24.693","24.7","26.2","85.3523","4.47540732609594","0.662074","0.637785","0.576847","0.0178","352.766"
"2022","249.8498","2022-09-07","20:30","20.5","0","-0.44857","-0.00226","0.0245","1.07823","1.56993","0.00159","0.0149","-33.7043","0","0.045","23.854","24.678","24.7","26.198","90.0824","2.93163050030113","0.662013","0.637858","0.57683","0.021","356.231"
"2022","249.8706","2022-09-07","21:00","21","0","-2.96415","-0.00109","-0.0464","-2.04574","-0.383539","-0.00301","0.0182","-33.9229","0","0.0556","23.424","24.586","24.7","26.087","95.589","1.27054837244986","0.661675","0.637903","0.576627","0.0182","351.13"
"2022","249.8915","2022-09-07","21:30","21.5","0","-9999","0.00286","0.0781","3.44259","-0.303066","0.00506","0.0096","-33.9747","0","0.0411","23.063","24.4570000000001","24.7","25.939","98.6178","0.38954105706164","0.661192","0.637793","0.576311","0.0442","0.379989"
"2022","249.9123","2022-09-07","22:00","22","0","-9999","-0.000422","-0.00395","-0.174126","-0.230962","-0.000256","0.00662","-33.4715","0","0.0278","22.712","24.405","24.7","25.9","99.3779","0.17163595217073","0.660992","0.637433","0.576209","0.0152","2.88791"
"2022","249.9331","2022-09-07","22:30","22.5","0","-1.38928","-0.00176","0.00525","0.231348","0.298514","0.00034","0.0212","-33.6631","0","0.0291","22.302","24.4","24.7","25.897","99.9298","0.0188915462546586","0.660878","0.637078","0.576093","0.0208","342.837"
"2022","249.954","2022-09-07","23:00","23","0","-3.23033","0.00309","-0.0138","-0.610459","1.14827","-0.000897","0.0156","-33.0001","0","0.0252","21.994","24.4","24.7","25.759","99.9724","0.00728938424378164","0.660794","0.637","0.576236","0.0254","3.39606"
"2022","249.9748","2022-09-07","23:30","23.5","0","1.56479","0.00864","0.0246","1.08712","-0.239322","0.0016","0.00331","-31.6583","0","0.0252","21.979","24.4","24.686","25.612","99.9722","0.00733549154928682","0.660703","0.637081","0.576639","0.0455","346.682"
"2022","250.9956","2022-09-07","00:00","0","0","11.4696","0.117964","0.961827","42.4557","5.82767","0.0623","-0.0103","-12.9065","0","0.0325","20.809","24.249","24.347","24.706","99.9714","0.00702454052116934","0.663114","0.637772","0.579532","0.192857","323.742"
"2022","250.0166","2022-09-07","00:30","0.5","0","0.408971","-0.00449","0.0367","1.61778","1.04883","0.00238","-0.00596","-24.538","0","0.0537","21.956","24.4","24.421","25.478","99.9736","0.00695631139650352","0.661422","0.637861","0.577353","0.0625","11.32"
"2022","250.0374","2022-09-07","01:00","1","0","-3.36722","-0.00552","-0.0147","-0.649697","0.692192","-0.000954","0.000662","-29.908","0","0.0444","21.852","24.373","24.4","25.4","99.9739","0.00683374862726125","0.661642","0.637878","0.578079","0.0753","338.378"
"2022","250.0583","2022-09-07","01:30","1.5","0","-9999","0.026","0.0379","1.67377","0.855979","0.00246","-0.0043","-36.0685","0","0.047","21.703","24.353","24.4","25.384","99.9724","0.00716101225847594","0.661375","0.637825","0.578493","0.0865","353.58"
"2022","250.0791","2022-09-07","02:00","2","0","-1.38367","0.0059","0.011","0.484364","1.02656","0.000711","-0.0106","-34.9896","0","0.0503","21.563","24.352","24.4","25.24","99.9726","0.00704851183307847","0.661111","0.637694","0.578542","0.0602","30.5749"
"2022","250.0999","2022-09-07","02:30","2.5","0","-1.3684","0.00564","0.0327","1.44304","1.46369","0.00212","0.00199","-32.4555","0","0.0358","21.354","24.273","24.4","25.106","99.9731","0.006831886274889","0.661125","0.637608","0.57829","0.0668","1.15003"
"2022","250.1208","2022-09-07","03:00","3","0","1.04774","0.0137","-0.0135","-0.597826","-0.468276","-0.000878","0.00794","-23.8198","0","0.0311","21.149","24.201","24.4","25.1","99.9716","0.00712272108462425","0.661161","0.637528","0.577937","0.0541","342.445"
"2022","250.1416","2022-09-07","03:30","3.5","0","-9999","-0.0119","-0.000135","-0.00597","-0.623909","-8.76e-06","0.00397","-13.8649","0","0.0325","21.088","24.2","24.39","25.059","99.9716","0.00709609437623647","0.661536","0.6374","0.577922","0.039","348.43"
"2022","250.1624","2022-09-07","04:00","4","0","2.96328","0.0236","0.190041","8.38504","-1.47779","0.0123","-0.00199","-8.35668","0","0.0318","21.221","24.2","24.311","24.959","99.9708","0.00735579038137361","0.662394","0.637308","0.578","0.0474","351.023"
"2022","250.1833","2022-09-07","04:30","4.5","0","10.2733","0.20387","0.685227","30.2292","-7.21255","0.0444","-0.00232","-7.10144","0","0.0457","21.443","24.2","24.221","24.9","99.9716","0.00725228390305493","0.662919","0.637186","0.578","0.115783","332.089"
"2022","250.2041","2022-09-07","05:00","5","0","24.2271","-9999","-3.4046","-149.143","4.93985","-0.220618","0.00596","-11.4674","1e-04","0.0457","21.501","24.153","24.201","24.899","99.9736","0.00676554490910915","0.662992","0.637014","0.578029","0.0694","331.443"
"2022","250.2249","2022-09-07","05:30","5.5","0","-9999","0.0499","-9999","-9999","0.170092","-9999","0.0126","-15.4862","1e-04","0.0484","21.37","24.009","24.2","24.839","99.9726","0.00696569985218741","0.663","0.636746","0.578174","0.0403","346.808"
"2022","250.2457","2022-09-07","06:00","6","0","-37.4422","0.0559","3.5692","157.519","-7.00173","0.231284","1.39179","-15.9732","0","3.59214","21.209","23.905","24.2","24.74","99.9726","0.00689727136871987","0.663","0.636435","0.578472","0.0682","332.521"
"2022","250.2666","2022-09-07","06:30","6.5","0","9.97776","0.112822","-0.172627","-7.61906","-3.42301","-0.0112","7.06322","-22.4355","0","24.1964","21.091","23.9","24.2","24.7","99.9726","0.00684749332980382","0.663","0.636319","0.578819","0.0569","341.222"
"2022","250.2874","2022-09-07","07:00","7","1","16.9115","0.0734","-2.15387","-95.0617","0.830444","-0.139571","16.2798","-22.5487","0","60.604","21.057","23.9","24.2","24.7","99.9716","0.00708259620657719","0.662867","0.636279","0.578992","0.106463","341.301"
"2022","250.3082","2022-09-07","07:30","7.5","1","10.8796","0.173573","0.0281","1.2416","-15.26","0.00182","28.4538","-9.13047","0","100.821","21.356","23.9","24.197","24.658","99.9728","0.00690892512353234","0.662392","0.636211","0.579","0.177059","328.204"
"2022","250.3291","2022-09-07","08:00","8","1","-9999","0.163193","4.22479","186.223","-17.0763","0.273766","40.5649","12.4217","0","135.624","22.089","23.9","24.182","24.509","98.8634","0.301928997666815","0.662025","0.636154","0.579","0.202406","299.39"
"2022","250.3499","2022-09-07","08:30","8.5","1","-0.662425","0.174374","3.52348","155.099","41.5974","0.228322","196.486","166.506","0","447.556","23.224","23.9","24.1","24.401","91.2335","2.49480179963921","0.662","0.636147","0.579","0.221063","299.409"
"2022","250.3707","2022-09-07","09:00","9","1","-3.69561","0.0955","3.82331","168.082","22.8101","0.24775","361.969","298.983","0","770.985","24.242","23.9","24.106","24.4","82.2453","5.37198118270171","0.662","0.636183","0.579","0.224631","312.718"
"2022","250.3916","2022-09-07","09:30","9.5","1","-9.66193","0.222769","5.2569","230.932","81.875","0.340647","425.789","334.655","0","892.616","24.907","23.9","24.187","24.4","77.9288","6.94897394139697","0.66205","0.636154","0.579","0.342918","306.492"
"2022","250.4124","2022-09-07","10:00","10","1","-17.7903","0.234405","6.78212","297.811","88.8092","0.439482","420.468","337.026","0","878.052","25.43","23.9","24.194","24.4","75.4802","7.96409027724231","0.66205","0.636092","0.579","0.22934","320.295"
"2022","250.4332","2022-09-07","10:30","10.5","1","-13.7937","0.16961","5.16435","226.726","52.7735","0.33465","351.589","286.966","0","738.506","25.726","23.9","24.194","24.4","74.323","8.48778627564019","0.662003","0.636081","0.579","0.217618","315.918"
"2022","250.454","2022-09-07","11:00","11","1","-7.02461","0.128642","3.11529","136.816","9.07946","0.201871","282.905","230.126","0","596.941","25.713","23.9","24.197","24.4","73.7595","8.66737276379001","0.662003","0.636089","0.579","0.206101","324.083"
"2022","250.4749","2022-09-07","11:30","11.5","1","-8.78904","0.105735","3.13223","137.529","35.2663","0.202968","270.911","218.614","0","576.301","25.766","23.9","24.2","24.4","72.9643","8.95813652937997","0.662006","0.636086","0.579","0.148833","322.86"
"2022","250.4957","2022-09-07","12:00","12","1","-11.4768","0.158756","5.09086","223.393","34.6366","0.329888","400.997","323.426","0","852.64","26.193","23.9","24.2","24.411","70.3303","10.0824998183735","0.662119","0.636104","0.579","0.225321","310.356"
"2022","250.5165","2022-09-07","12:30","12.5","1","-11.708","0.166844","5.96831","261.528","91.6364","0.386746","518.919","419.795","0","1094.51","26.989","23.901","24.2","24.544","66.5668","11.9069054033601","0.662581","0.636176","0.579","0.0931","297.598"
"2022","250.5374","2022-09-07","13:00","13","1","-10.2193","0.170175","4.77136","209.135","29.7558","0.309184","440.533","355.282","0","917.887","27.375","24.034","24.2","24.683","65.3786","12.6124077443509","0.662958","0.636237","0.579","0.153507","298.331"
"2022","250.5582","2022-09-07","13:30","13.5","1","-13.2684","0.190303","6.35724","278.616","39.8183","0.411949","431.804","345.293","0","897.732","27.327","24.183","24.2","24.7","65.4264","12.5596297250259","0.662892","0.636249","0.579","0.177158","292.744"
"2022","250.579","2022-09-07","14:00","14","1","-10.4777","0.16586","6.60212","289.089","84.6231","0.427817","577.149","458.965","0","1206.3","27.837","24.251","24.2","24.7","62.6954","13.9619788549365","0.662347","0.636355","0.579","0.139801","305.381"
"2022","250.5999","2022-09-07","14:30","14.5","1","-10.3791","0.16237","6.5047","284.768","46.8452","0.421504","530.23","418.404","0","1111.64","28.252","24.351","24.2","24.718","59.6914","15.4555958265493","0.661497","0.636564","0.578851","0.185717","287.245"
"2022","250.6207","2022-09-07","15:00","15","1","-6.27546","0.245884","4.41892","193.611","23.8675","0.286346","345.064","265.911","0","724.831","28.008","24.397","24.2","24.817","60.0171","15.1143937652277","0.661067","0.636537","0.578367","0.226341","282.016"
"2022","250.6415","2022-09-07","15:30","15.5","1","-6.29339","0.20746","1.73551","76.0906","2.34688","0.112461","243.351","179.682","0","519.711","27.466","24.325","24.243","24.899","62.4873","13.73869832916","0.661031","0.636297","0.578015","0.119822","213.876"
"2022","250.6623","2022-09-07","16:00","16","1","-5.97346","0.29442","5.24995","230.064","-24.1693","0.340197","225.636","167.593","0","484.379","27.495","24.236","24.341","24.9","62.7412","13.6688881534374","0.660989","0.636542","0.578","0.145842","288.711"
"2022","250.6832","2022-09-07","16:30","16.5","1","-9999","0.252114","1.33631","58.6407","-24.1327","0.0866","154.963","99.9659","0","326.137","27.249","24.209","24.398","24.9","65.8144","12.3620401110249","0.660972","0.637003","0.578","0.165295","233.426"
"2022","250.704","2022-09-07","17:00","17","1","-9999","0.914082","7.75119","340.018","-43.4226","0.502277","140.065","80.8594","0","290.78","26.892","24.2","24.4","24.9","68.6211","11.1117733791239","0.660989","0.637069","0.577997","0.115177","253.836"
"2022","250.7248","2022-09-07","17:30","17.5","1","2.73644","0.208733","3.27044","143.408","-55.6052","0.211924","127.936","78.6526","0","265.621","27.028","24.206","24.4","24.9","66.2051","12.0633197671839","0.66095","0.637094","0.57795","0.33826","223.238"
"2022","250.7457","2022-09-07","18:00","18","1","4.31617","0.251092","1.14324","50.2326","-31.5191","0.0741","37.491","12.1992","0","82.3026","26.198","24.206","24.4","24.9","69.0085","10.534792108809","0.660897","0.637008","0.577905","0.303772","275.365"
"2022","250.7665","2022-09-07","18:30","18.5","0","-9999","-9999","-19.1154","-835.164","-28.3695","-1.23868","4.71853","-33.4643","4e-04","13.5088","24.68","24.2","24.4","24.9","79.5232","6.36019085445143","0.660919","0.636828","0.577803","0.0562","310.399"
"2022","250.7873","2022-09-08","19:00","19","0","-41.0051","-9999","-9999","-9999","-3.64788","-9999","1.82406","-39.8462","0.0012","4.25718","23.141","24.2","24.4","24.9","92.9983","1.98259761409639","0.66102","0.636572","0.577636","0.140717","306.653"
"2022","250.8082","2022-09-08","19:30","19.5","0","22.9971","-9999","-1.59899","-69.9814","0.67399","-0.103614","0.128753","-23.3951","8e-04","0.312648","22.137","24.2","24.4","24.9","99.9726","0.00729991814864493","0.661072","0.636042","0.577489","0.165361","279.076"
"2022","250.829","2022-09-08","20:00","20","0","-9999","0.23749","0.402493","17.7517","0.880161","0.0261","0.0139","-21.721","0","0.0517","21.797","24.2","24.4","24.9","99.9693","0.00801121100599802","0.661053","0.635822","0.577519","0.0864","320.731"
"2022","250.8498","2022-09-08","20:30","20.5","0","4.8019","0.146994","-0.222241","-9.80402","-6.75986","-0.0144","0.00629","-19.6488","0","0.0358","21.593","24.202","24.4","24.9","99.9706","0.00757689638857805","0.661022","0.63585","0.577644","0.0471","327.848"
"2022","250.8706","2022-09-08","21:00","21","0","13.1178","0.307826","0.568264","25.0712","-13.1961","0.0368","0.0139","-18.501","0","0.0311","21.398","24.202","24.4","24.9","99.9729","0.00690126319231112","0.660953","0.635781","0.577778","0.14586","301.487"
"2022","250.8915","2022-09-08","21:30","21.5","0","3.62732","0.125737","-0.297167","-13.1134","-0.929645","-0.0193","0.0106","-15.8097","0","0.0431","21.229","24.204","24.4","24.9","99.9724","0.0069561465132553","0.660536","0.6357","0.577867","0.101024","329.848"
"2022","250.9123","2022-09-08","22:00","22","0","-0.33377","0.0366","0.194749","8.59589","0.740745","0.0126","0.00496","-15.5293","0","0.0444","21.056","24.218","24.4","24.9","99.9709","0.00725672146657246","0.659792","0.635509","0.5779","0.0461","351.62"
"2022","250.9331","2022-09-08","22:30","22.5","0","2.25364","0.0775","-0.0959","-4.23311","0.99856","-0.00621","0.00364","-12.6211","0","0.0437","20.913","24.237","24.4","24.9","99.9698","0.0074651309952563","0.659289","0.635406","0.577972","0.0418","340.743"
"2022","250.954","2022-09-08","23:00","23","0","1.21178","0.0181","0.0892","3.93566","-0.573216","0.00578","0.0119","-13.8827","0","0.0245","20.839","24.229","24.4","24.882","99.97","0.00738201442923688","0.660067","0.636203","0.578301","0.0456","21.0682"
"2022","250.9748","2022-09-08","23:30","23.5","0","7.82164","0.107569","0.257396","11.3628","-3.00551","0.0167","0.00695","-13.6547","0","0.0179","20.759","24.206","24.391","24.788","99.9711","0.00707641150315202","0.661528","0.63725","0.578825","0.119335","326.979"
"2022","251.9956","2022-09-08","00:00","0","0","-9999","0.0115","0.0213","0.943105","-1.50889","0.00138","-0.0096","-52.8581","0","0.047","17.244","23.897","24.211","24.558","99.9542","0.00900568489585627","0.665031","0.637681","0.579428","0.0206","348.564"
"2022","251.0166","2022-09-08","00:30","0.5","0","37.6093","-9999","-8.96015","-392.812","35.4613","-0.580617","-0.00298","-15.1958","1e-04","0.0378","20.891","24.349","24.287","24.7","99.9723","0.00683789869181316","0.664629","0.63886","0.581242","0.165073","337.227"
"2022","251.0374","2022-09-08","01:00","1","0","-9999","-9999","0.547955","23.9885","13.8585","0.0355","0.0053","-13.8349","1e-04","0.0358","20.804","24.53","24.323","24.7","99.9734","0.00653130377246157","0.665335","0.639801","0.582733","0.0803","310.892"
"2022","251.0583","2022-09-08","01:30","1.5","0","-9999","-0.0323","8.99661","397.175","-40.4676","0.58298","0.00861","-16.643","0","0.0298","20.6950000000001","24.68","24.392","24.7","99.972","0.00682907069434916","0.664967","0.639944","0.58351","0.0812","313.012"
"2022","251.0791","2022-09-08","02:00","2","0","-3.73457","-9999","3.75063","164.277","-5.95697","0.243041","0.00794","-18.7986","0","0.0199","20.644","24.794","24.399","24.708","99.9714","0.00695352518271765","0.663344","0.639958","0.583843","0.122635","327.365"
"2022","251.0999","2022-09-08","02:30","2.5","0","1.04898","0.0475","0.487869","21.5417","6.10414","0.0316","0.00463","-22.5017","0","0.00729","20.5820000000001","24.894","24.4","24.804","99.9707","0.00709654568553249","0.662153","0.639914","0.583261","0.149471","324.199"
"2022","251.1208","2022-09-08","03:00","3","0","3.51982","0.0237","0.396939","17.5287","11.7885","0.0257","0.00728","-25.786","0","0.0119","20.494","24.9","24.453","24.896","99.9704","0.00713040434568942","0.662","0.639061","0.581881","0.143339","340.436"
"2022","251.1416","2022-09-08","03:30","3.5","0","4.39489","0.0731","0.175823","7.76465","23.9298","0.0114","-0.000331","-25.4252","0","0.0258","20.387","24.903","24.603","24.9","99.9698","0.00722705621105859","0.661503","0.6381","0.580656","0.0922","328.652"
"2022","251.1624","2022-09-08","04:00","4","0","2.25057","0.104682","0.211182","9.32805","11.633","0.0137","0.0043","-30.4595","0","0.0371","20.245","24.963","24.7","24.901","99.9688","0.0074011529817544","0.660508","0.637978","0.579692","0.199235","323.135"
"2022","251.1833","2022-09-08","04:30","4.5","0","6.51485","0.115657","0.401784","17.7482","-0.711056","0.026","0.0106","-29.9375","1e-04","0.0477","20.131","25.06","24.7","24.955","99.9684","0.00744338319240231","0.660224","0.637692","0.579113","0.105759","321.328"
"2022","251.2041","2022-09-08","05:00","5","0","-9999","0.205721","0.234354","10.3542","-5.14725","0.0152","0.0109","-35.2992","1e-04","0.0338","20.01","25.099","24.7","25.054","99.9669","0.00773853736577472","0.659596","0.636357","0.578874","0.0407","318.143"
"2022","251.2249","2022-09-08","05:30","5.5","0","4.01131","0.126885","-0.0348","-1.53674","-6.06818","-0.00225","0.0238","-48.0207","0","0.053","19.769","25.099","24.704","25.1","99.966","0.00783110205115307","0.659046","0.634696","0.57745","0.0875","323.747"
"2022","251.2457","2022-09-08","06:00","6","0","3.5723","0.201457","0.368584","16.2941","-6.87542","0.0239","0.919146","-50.5876","0","3.18676","19.512","25.098","24.721","25.1","99.9659","0.00772978704534376","0.658971","0.634972","0.576189","0.0967","320.661"
"2022","251.2666","2022-09-08","06:30","6.5","0","13.1794","0.288316","-0.0518","-2.28981","-6.12611","-0.00336","5.90246","-45.6977","0","22.0675","19.321","25.016","24.749","25.1","99.9651","0.00781769628010659","0.659","0.636018","0.576","0.0595","329.559"
"2022","251.2874","2022-09-08","07:00","7","1","11.0477","0.259194","-1.17184","-51.8031","6.68981","-0.0759","14.4018","-35.1081","0","55.4553","19.31","24.917","24.74","25.1","99.9648","0.00787949963153315","0.659697","0.635328","0.576","0.104672","317.097"
"2022","251.3082","2022-09-08","07:30","7.5","1","-9999","0.150127","0.476276","21.0432","2.50481","0.0309","23.8419","-23.9161","0","87.6289","19.637","24.822","24.709","25.1","99.9659","0.00779005019963185","0.660378","0.634282","0.576","0.139614","322.51"
"2022","251.3291","2022-09-08","08:00","8","1","3.65369","0.220222","1.464","64.638","-7.59802","0.0949","42.6647","2.91129","0","128.916","20.328","24.721","24.7","25.057","98.7206","0.305055201306148","0.66129","0.634292","0.576","0.16994","310.693"
"2022","251.3499","2022-09-08","08:30","8.5","1","-6.27041","0.234993","3.46701","152.905","43.5812","0.224663","137.603","108.923","0","303.771","21.281","24.559","24.7","24.958","92.7104","1.84309815940821","0.661413","0.636253","0.576","0.098","313.777"
"2022","251.3707","2022-09-08","09:00","9","1","-9999","0.21084","4.05995","178.923","11.4472","0.263085","231.507","195.696","0","481.928","22.036","24.41","24.7","24.9","85.3617","3.87600836817591","0.661","0.637976","0.576","0.0865","304.481"
"2022","251.3916","2022-09-08","09:30","9.5","1","-9999","0.228517","5.15686","227.124","19.1472","0.334165","276.091","225.177","0","584.385","22.556","24.4","24.7","24.9","81.4438","5.0713675022164","0.661","0.63794","0.576","0.0594","315.146"
"2022","251.4124","2022-09-08","10:00","10","1","-9999","0.210759","4.54802","200.199","25.6821","0.294712","309.887","252.239","0","654.015","23.069","24.4","24.6950000000001","24.9","77.0277","6.47656109405298","0.661","0.637939","0.576","0.14643","317.743"
"2022","251.4332","2022-09-08","10:30","10.5","1","-6.17911","0.17208","3.17146","139.589","11.1724","0.205511","254.512","203.369","0","532.207","23.373","24.361","24.597","24.9","73.9515","7.47997789395567","0.661008","0.637924","0.576","0.185083","313.838"
"2022","251.454","2022-09-08","11:00","11","1","-6.15144","0.199966","3.92344","172.693","15.3097","0.254239","248.357","198.27","0","522.11","23.4690000000001","24.262","24.47","24.9","74.2325","7.44226813922647","0.661672","0.637856","0.576153","0.132558","324.031"
"2022","251.4749","2022-09-08","11:30","11.5","1","-5.3327","0.134429","3.35232","147.571","16.5674","0.21723","225.29","177.797","0","475.591","23.377","24.243","24.424","24.9","74.3381","7.37074267138044","0.663653","0.637874","0.577561","0.264174","322.975"
"2022","251.4957","2022-09-08","12:00","12","1","-8.12994","0.101733","3.80267","167.309","35.6903","0.246413","269.949","214.28","0","566.977","23.606","24.339","24.407","24.9","72.0376","8.14318018842034","0.664989","0.638192","0.578908","0.176938","317.477"
