"Year","DoY","Hour","NEE","Rg","Tair","Ustar","Wind_dir"
"-","-","-","umol_m-2_s-1","Wm-2","degC","ms-1","ms-1"
"2022","236","13.5","-17.1986","825.79","29.736","0.249341","163.479"
"2022","236","14","-24.7983","807.817","30.382","0.261397","172.86"
"2022","236","14.5","-15.8751","708.603","30.493","0.350217","180.859"
"2022","236","15","-15.6912","674.053","30.988","0.297237","178.719"
"2022","236","15.5","-14.4453","576.93","30.889","0.199178","172.589"
"2022","236","16","-12.534","498.919","31.369","0.185783","279.269"
"2022","236","16.5","-8.36802","249.937","30.357","0.170987","205.252"
"2022","236","17","-4.1603","238.489","28.912","0.101405","82.4188"
"2022","236","17.5","7.28931","201.073","29.417","0.0985","36.3143"
"2022","236","18","6.01203","140","28.749","0.0728","334.84"
"2022","236","18.5","1.07919","49.4194","26.818","0.0377","342.269"
"2022","236","19","-10.124","6.89244","25.224","0.0467","347.133"
"2022","236","19.5","-1.2313","0.285971","24.122","0.031","348.655"
"2022","236","20","-9999","0.0252","23.369","0.0367","349.033"
"2022","236","20.5","-9999","0.0238","22.803","0.0559","328.668"
"2022","236","21","-9999","0.0245","22.535","0.0384","337.16"
"2022","236","21.5","-9999","0.0185","22.321","0.0279","340.854"
"2022","236","22","-9999","0.0113","22.181","0.0415","358.023"
"2022","236","22.5","-9999","0.00861","22.412","0.0729","338.263"
"2022","236","23","16.344","-0.0278","23.702","0.108373","18.4515"
"2022","236","23.5","40.3341","0.00662","23.547","0.117853","6.47403"
"2022","237","0","13.5802","-0.00463","23.192","0.0713","14.9228"
"2022","237","0.5","-12.9479","-0.0159","22.96","0.0602","338.766"
"2022","237","1","-9999","-0.00794","22.822","0.14228","165.593"
"2022","237","1.5","12.6664","-0.0278","24.533","0.313447","172.39"
"2022","237","2","13.5947","-0.00199","24.3440000000001","0.225423","172.805"
"2022","237","2.5","10.6586","0.00331","23.869","0.179366","172.942"
"2022","237","3","1.65185","0.00927","23.8320000000001","0.148524","166.578"
"2022","237","3.5","4.81118","-0.0139","23.893","0.191633","164.317"
"2022","237","4","6.07893","-0.000662","23.767","0.200642","153.542"
"2022","237","4.5","-9999","-0.0179","23.769","0.235791","165.338"
"2022","237","5","4.85436","0.0139","23.387","0.142499","98.1348"
"2022","237","5.5","2.66106","1.03598","22.377","0.0244","7.33708"
"2022","237","6","-9999","13.4572","21.821","0.0599","334.833"
"2022","237","6.5","-2.22024","39.4495","21.783","0.0404","356.568"
"2022","237","7","-9999","41.1415","22.04","0.0442","18.8881"
"2022","237","7.5","5.45941","52.3466","23.004","0.0746","43.9967"
"2022","237","8","18.8157","64.8201","24.256","0.164867","26.5532"
"2022","237","8.5","-0.655933","375.303","25.93","0.172248","154.329"
"2022","237","9","-11.0367","487.541","26.603","0.224476","170.405"
"2022","237","9.5","-15.6668","452.017","27.446","0.194006","219.546"
"2022","237","10","-20.5205","538.479","27.788","0.182483","175.933"
"2022","237","10.5","-14.1275","614.597","28.605","0.148294","157.165"
"2022","237","11","-19.0337","677.619","29.585","0.0571","252.186"
"2022","237","11.5","-9.78092","653.556","29.915","0.115626","166.498"
"2022","237","12","-15.0072","668.795","30.463","0.14003","218.38"
"2022","237","12.5","-17.9518","694.608","30.857","0.154886","185.748"
"2022","237","13","-18.5691","746.137","31.364","0.137543","194.619"
"2022","237","13.5","-15.745","483.517","30.867","0.193204","157.274"
"2022","237","14","-9.64107","397.581","30.9690000000001","0.228292","253.195"
"2022","237","14.5","-16.9845","543.522","31.589","0.221574","297.459"
"2022","237","15","-11.6626","528.322","31.562","0.17143","213.749"
"2022","237","15.5","-14.1538","510.453","31.663","0.295635","201.594"
"2022","237","16","-9999","465.588","31.861","0.051","194.746"
"2022","237","16.5","1.73161","171.254","29.484","0.118123","100.482"
"2022","237","17","6.71204","106.432","28.656","0.216926","132.326"
"2022","237","17.5","8.48843","65.7383","28.111","0.204512","106.394"
"2022","237","18","18.3639","41.9385","27.585","0.188294","121.591"
"2022","237","18.5","36.9081","21.988","27.237","0.277092","125.828"
"2022","237","19","28.5806","5.43809","26.72","0.159703","130.393"
"2022","237","19.5","20.3408","0.141","26.232","0.286253","120.174"
"2022","237","20","15.9907","-0.00463","26.16","0.341371","159.337"
"2022","237","20.5","11.1851","0.0192","25.881","0.136028","148.676"
"2022","237","21","11.2252","0.0113","25.973","0.29515","152.242"
"2022","237","21.5","6.35077","0.0159","25.639","0.235993","159.95"
"2022","237","22","8.39072","0.0271","25.144","0.163793","150.313"
"2022","237","22.5","7.24386","0.0113","24.857","0.252967","160.829"
"2022","237","23","2.45854","0.0179","24.715","0.149851","260.522"
"2022","237","23.5","5.62568","0.00331","24.596","0.217519","214.795"
"2022","238","0","1.97937","0.0285","24.189","0.201729","202.644"
"2022","238","0.5","2.48616","0.0146","23.779","0.144894","195.593"
"2022","238","1","10.0845","0.0232","23.314","0.125263","191.921"
"2022","238","1.5","8.79474","0.0278","22.968","0.123658","212.932"
"2022","238","2","10.9307","0.0139","22.826","0.161033","3.10108"
"2022","238","2.5","20.5016","0.00199","22.721","0.124512","198.355"
"2022","238","3","1.8258","0.0159","21.894","0.127814","285.162"
"2022","238","3.5","-9999","0.0152","21.156","0.0542","340.039"
"2022","238","4","-9999","0.00794","21.6950000000001","0.161814","26.041"
"2022","238","4.5","-26.4347","0.0159","21.103","0.157575","277.292"
"2022","238","5","-9999","0.00596","20.592","0.156372","199.541"
"2022","238","5.5","8.89946","0.177408","20.556","0.10228","219.437"
"2022","238","6","4.762","5.48442","20.61","0.110462","177.34"
"2022","238","6.5","4.33712","20.4317","21.216","0.144341","157.158"
"2022","238","7","0.901605","31.6204","21.571","0.12731","162.66"
"2022","238","7.5","-0.931728","41.2758","21.998","0.162697","165.041"
"2022","238","8","-1.41877","53.6276","22.521","0.161526","177.893"
"2022","238","8.5","-5.65965","391.485","23.806","0.257078","173.362"
"2022","238","9","-9.35256","506.984","24.755","0.252107","150.461"
"2022","238","9.5","-15.6122","590.335","25.745","0.263848","152.993"
"2022","238","10","-15.7567","659.213","26.842","0.237014","157.149"
"2022","238","10.5","-9.52842","725.528","27.942","0.144666","158.264"
"2022","238","11","-13.23","776.745","28.747","0.273114","157.177"
"2022","238","11.5","-14.4957","814.405","29.435","0.265786","159.399"
"2022","238","12","-16.4901","836.02","30.126","0.251854","160.094"
"2022","238","12.5","-15.7414","842.265","30.689","0.205146","202.525"
"2022","238","13","-16.6764","837.124","31.109","0.318983","210.797"
"2022","238","13.5","-14.6213","815.726","31.378","0.329017","190.934"
"2022","238","14","-9.22123","527.925","31.164","0.32059","242.399"
"2022","238","14.5","-13.7637","743.229","31.754","0.196422","179.213"
"2022","238","15","-10.0164","497.759","31.323","0.227817","162.084"
"2022","238","15.5","-11.2122","515.731","31.359","0.269976","166.522"
"2022","238","16","-2.88127","259.081","31.325","0.221675","175.986"
"2022","238","16.5","4.05989","138.395","30.638","0.165139","147.152"
"2022","238","17","4.89479","184.306","30.18","0.206733","131.748"
"2022","238","17.5","2.22046","169.19","29.417","0.0595","80.6221"
"2022","238","18","-9999","41.3103","28.299","0.0576","27.8281"
"2022","238","18.5","8.92771","29.9482","27.201","0.0551","10.3303"
"2022","238","19","-3.26659","3.5389","26.268","0.0286","358.275"
"2022","238","19.5","-9999","0.0847","25.275","0.0214","339.372"
"2022","238","20","6.14755","0.0232","24.801","0.0597","32.3905"
"2022","238","20.5","-0.417136","0.0238","24.122","0.0589","298.567"
"2022","238","21","-9999","0.0232","23.758","0.0666","298.109"
"2022","238","21.5","-2.38834","0.00463","23.419","0.0296","335.992"
"2022","238","22","-9999","0.0185","23.069","0.0301","341.645"
"2022","238","22.5","-9999","0.00265","22.7190000000001","0.0375","338.609"
"2022","238","23","30.315","0.0199","22.686","0.107061","356.502"
"2022","238","23.5","-4.22558","0.0113","22.637","0.0645","349.885"
"2022","239","0","1.58554","0.00265","22.473","0.0506","330.884"
"2022","239","0.5","-9999","0.00794","22.2","0.0528","319.719"
"2022","239","1","0.884077","-0.00331","21.986","0.0328","345.014"
"2022","239","1.5","6.68199","0.0126","21.766","0.042","326.712"
"2022","239","2","4.77884","-0.00199","21.601","0.048","356.112"
"2022","239","2.5","1.13092","-0.00728","21.396","0.0443","335.967"
"2022","239","3","-2.36039","0.00132","21.322","0.0497","342.91"
"2022","239","3.5","4.74333","0.00662","21.067","0.0175","343.853"
"2022","239","4","-9999","0.0139","20.922","0.0887","359.757"
"2022","239","4.5","-2.37757","0.00463","20.714","0.0265","357.993"
"2022","239","5","3.42461","0.0238","20.59","0.0477","340.098"
"2022","239","5.5","-9999","0.288619","20.439","0.0433","342.094"
"2022","239","6","3.14705","6.28475","20.417","0.0461","3.02302"
"2022","239","6.5","-9999","17.3959","20.504","0.0164","352.272"
"2022","239","7","25.7572","26.412","20.867","0.0568","39.6532"
"2022","239","7.5","21.4081","34.8951","22.21","0.0927","45.3334"
"2022","239","8","1.79231","45.2172","23.592","0.0852","27.9966"
"2022","239","8.5","10.4889","377.04","25.853","0.110897","105.977"
"2022","239","9","5.26971","502.911","26.88","0.165788","43.3267"
"2022","239","9.5","17.8652","580.63","28.161","0.349337","196.258"
"2022","239","10","-2.18413","655.173","28.899","0.282337","108.366"
"2022","239","10.5","-9.14028","718.758","29.746","0.183952","183.85"
"2022","239","11","-13.7298","770.824","30.265","0.155362","221.386"
"2022","239","11.5","-19.8391","806.202","30.742","0.388686","176.364"
"2022","239","12","-15.442","826.518","30.86","0.159283","192.651"
"2022","239","12.5","-17.6863","873.483","31.427","0.266014","194.902"
"2022","239","13","-13.9542","714.818","31.319","0.325176","160.941"
"2022","239","13.5","-9.83125","733.94","31.606","0.168444","296.191"
"2022","239","14","-17.2325","835.357","32.485","0.237161","250.63"
"2022","239","14.5","-10.4774","424.702","31.714","0.320475","352.398"
"2022","239","15","-1.6835","549.861","31.739","0.156126","85.1011"
"2022","239","15.5","-5.19225","479.683","32.514","0.231345","88.5569"
"2022","239","16","-43.5528","146.468","27.346","0.525639","235.895"
"2022","239","16.5","-9999","357.579","24.473","0.123044","26.0542"
"2022","239","17","13.2756","397.37","25.995","0.188598","55.7156"
"2022","239","17.5","4.04909","191.776","25.744","0.0712","88.7551"
"2022","239","18","5.02854","95.4535","25.432","0.208461","53.3798"
"2022","239","18.5","-9999","24.7981","24.92","0.0545","20.5633"
"2022","239","19","22.6509","3.47932","24.575","0.235428","138.927"
"2022","239","19.5","-9999","0.0609","24.46","0.530225","160.22"
"2022","239","20","-9999","0.0305","23.501","0.0932","22.5696"
"2022","239","20.5","-4.85584","0.0318","22.809","0.149814","342.045"
"2022","239","21","5.0422","0.00993","22.512","0.0742","5.75941"
"2022","239","21.5","3.29551","0.0205","22.238","0.194514","346.093"
"2022","239","22","-9999","0.0126","22.014","0.0721","353.594"
"2022","239","22.5","-9.07344","0.0126","21.8200000000001","0.200162","19.8778"
"2022","239","23","-9999","0.00662","21.648","0.0568","2.98361"
"2022","239","23.5","3.96222","0.00397","21.526","0.0329","351.123"
"2022","240","0","2.44937","0.0106","21.342","0.0621","57.9071"
"2022","240","0.5","-13.751","0.0053","21.172","0.101212","353.977"
"2022","240","1","-9999","0.0113","21.002","0.0446","6.68136"
"2022","240","1.5","5.14914","0.0106","20.771","0.0201","341.161"
"2022","240","2","2.903","0.0106","20.635","0.0286","357.623"
"2022","240","2.5","7.95406","0.0053","20.52","0.0518","352.651"
"2022","240","3","2.46349","0.000662","20.378","0.0314","348.343"
"2022","240","3.5","2.04027","0.00993","20.125","0.0359","1.47657"
"2022","240","4","9.40212","0.0165","20.023","0.0185","356.114"
"2022","240","4.5","2.39766","-0.00596","19.958","0.0322","356.163"
"2022","240","5","2.32226","0.0159","19.822","0.0319","352.905"
"2022","240","5.5","-3.0252","0.187338","19.783","0.0185","355.5"
"2022","240","6","1.54748","6.41052","19.536","0.00914","344.712"
"2022","240","6.5","-9999","19.3461","19.511","0.0179","353.639"
"2022","240","7","-1.18985","29.5967","20.002","0.0211","27.0511"
"2022","240","7.5","-9999","38.9358","20.79","0.0528","31.748"
"2022","240","8","-9999","47.5718","21.949","0.0681","33.1847"
"2022","240","8.5","6.50345","356.715","23.164","0.0703","48.4254"
"2022","240","9","16.4314","489.636","25.501","0.121064","99.9348"
"2022","240","9.5","12.3142","583.935","26.971","0.135793","89.4442"
"2022","240","10","-9999","656.881","27.771","0.215348","165.616"
"2022","240","10.5","-13.9496","720.381","28.358","0.276243","167.067"
"2022","240","11","-15.1621","777.043","28.669","0.226463","169.518"
"2022","240","11.5","-19.2017","805.811","29.568","0.221834","173.693"
"2022","240","12","-13.7158","823.191","30.089","0.244411","175.954"
"2022","240","12.5","-19.3002","848.561","30.718","0.279347","178.234"
"2022","240","13","-14.1465","717.673","30.644","0.317713","166.418"
"2022","240","13.5","-11.545","806.015","31.426","0.208278","179.366"
"2022","240","14","-14.1408","766.468","31.912","0.192113","174.284"
"2022","240","14.5","-15.0609","717.957","32.072","0.267395","175.83"
"2022","240","15","-13.3815","655.163","31.948","0.228847","176.192"
"2022","240","15.5","-10.541","561.681","32.03","0.255881","165.097"
"2022","240","16","-1.18943","505.214","32.041","0.282963","160.263"
"2022","240","16.5","0.37027","428.267","31.588","0.417006","162.712"
"2022","240","17","-9999","283.458","30.85","0.269609","157.836"
"2022","240","17.5","-9999","214.821","30.247","0.264028","152.78"
"2022","240","18","15.392","137.401","29.559","0.293133","138.841"
"2022","240","18.5","26.8433","49.2916","28.326","0.161113","99.0117"
"2022","240","19","-9999","7.37435","27.162","0.1108","54.974"
"2022","240","19.5","16.4141","0.113859","26.317","0.125015","342.282"
"2022","240","20","-9999","0.0331","25.458","0.116952","73.62"
"2022","240","20.5","-3.42461","0.0285","24.952","0.0667","71.794"
"2022","240","21","4.59585","0.0417","24.106","0.0535","29.9322"
"2022","240","21.5","-9999","0.0318","23.301","0.039","327.194"
"2022","240","22","-9999","0.00728","22.692","0.0355","359.111"
"2022","240","22.5","1.9763","0.00331","22.316","0.0384","356.876"
"2022","240","23","-2.56905","-0.00265","22.076","0.0335","1.61536"
"2022","240","23.5","-6.81633","0.0106","22.043","0.0327","355.787"
"2022","241","0","-9999","-0.00463","21.66","0.0158","352.472"
"2022","241","0.5","2.48495","0.0232","21.481","0.0209","13.0376"
"2022","241","1","0.777165","-0.00199","21.204","0.035","355.912"
"2022","241","1.5","5.46665","0.0152","20.935","0.0305","353.837"
"2022","241","2","4.60149","0.00662","20.655","0.0291","338.508"
"2022","241","2.5","-0.596103","0.0053","20.484","0.0305","7.61791"
"2022","241","3","-2.70974","0.00728","20.345","0.0245","351.296"
"2022","241","3.5","1.58175","0.0185","20.064","0.0109","333.35"
"2022","241","4","-9999","0.00728","19.92","0.0385","0.0377"
"2022","241","4.5","-2.62157","0.000662","19.784","0.0134","349.817"
"2022","241","5","-9999","-1.12e-18","19.543","0.0209","350.82"
"2022","241","5.5","-9999","0.39652","19.51","0.0328","354.387"
"2022","241","6","0.322796","7.24394","19.454","0.0106","351.612"
"2022","241","6.5","1.68679","21.0149","19.443","0.037","340.343"
"2022","241","7","6.34424","57.8317","19.946","0.0258","354.981"
"2022","241","7.5","18.8128","110.756","21.322","0.072","325.089"
"2022","241","8","9.90045","166.471","22.479","0.0826","318.465"
"2022","241","8.5","-20.4905","304.211","23.5700000000001","0.211827","293.852"
"2022","241","9","33.1454","502.787","25.347","0.321651","152.105"
"2022","241","9.5","-6.93831","261.832","25.487","0.244232","156.821"
"2022","241","10","-3.53138","261.633","26.162","0.181176","163.232"
"2022","241","10.5","-6.12235","580.249","27.53","0.252406","210.657"
"2022","241","11","-4.7546","177.309","27.637","0.231262","172.709"
"2022","241","11.5","-6.09654","512.474","28.512","0.388786","323.128"
"2022","241","12","-14.3948","650.925","29.4","0.269482","185.634"
"2022","241","12.5","-16.1281","783.892","30.099","0.218538","178.025"
"2022","241","13","-17.6243","859.019","30.89","0.21323","165.009"
"2022","241","13.5","-15.7557","833.861","31.218","0.25214","173.548"
"2022","241","14","-16.3235","780.918","31.278","0.298556","177.506"
"2022","241","14.5","-16.8802","721.277","31.644","0.261884","170.295"
"2022","241","15","-12.7066","661.146","31.504","0.270376","176.015"
"2022","241","15.5","-9.19449","580.3","31.638","0.236065","171.662"
"2022","241","16","-7.76669","491.363","31.875","0.263429","172.364"
"2022","241","16.5","-9.91748","407.353","31.799","0.319599","166.856"
"2022","241","17","-2.48263","268.073","31.294","0.2513","151.155"
"2022","241","17.5","4.29215","187.996","30.309","0.198101","105.033"
"2022","241","18","20.4079","141.792","29.897","0.21083","129.284"
"2022","241","18.5","29.1853","36.0489","28.65","0.221026","133.932"
"2022","241","19","13.7908","6.90038","27.559","0.13713","98.7115"
"2022","241","19.5","2.70751","0.0669","26.866","0.0969","79.7127"
"2022","241","20","5.70906","0.0298","26.415","0.12247","83.2504"
"2022","241","20.5","7.52723","0.0119","26.069","0.102793","83.9976"
"2022","241","21","6.87304","0.0199","25.378","0.095","47.6151"
"2022","241","21.5","0.264719","0.0225","24.734","0.0313","94.5665"
"2022","241","22","7.09414","0.0318","24.229","0.0701","89.4856"
"2022","241","22.5","6.77191","0.0146","24.031","0.0818","31.3813"
"2022","241","23","-3.64681","0.0165","24.076","0.0623","70.8321"
"2022","241","23.5","4.25509","0.0113","24.017","0.0808","93.7746"
"2022","242","0","2.25341","0.0136","22.851","0.102646","14.3274"
"2022","242","0.5","35.4682","-0.00265","23.898","0.130424","66.9835"
"2022","242","1","-9999","0.0146","23.653","0.0712","69.6957"
"2022","242","1.5","16.6282","-0.00199","24.095","0.146265","191.354"
"2022","242","2","9.55743","0.000662","24.317","0.141428","168.729"
"2022","242","2.5","4.65352","-0.00265","24.122","0.0917","184.922"
"2022","242","3","4.78226","0.0139","24.166","0.110834","171.002"
"2022","242","3.5","3.75072","-0.00397","24.149","0.117233","169.019"
"2022","242","4","8.06307","0.0159","23.831","0.100159","204.911"
"2022","242","4.5","3.2969","0.00927","23.86","0.132672","166.868"
"2022","242","5","2.32382","0.00728","23.679","0.17143","163.841"
"2022","242","5.5","1.51821","0.110549","23.513","0.101638","158.878"
"2022","242","6","2.01512","4.60996","23.154","0.0776","225.493"
"2022","242","6.5","23.376","16.25","22.909","0.173684","159.264"
"2022","242","7","3.48984","24.4486","23.498","0.173205","162.84"
"2022","242","7.5","1.68352","31.8408","23.915","0.157436","158.171"
"2022","242","8","-1.72208","40.9468","24.631","0.206198","193.341"
"2022","242","8.5","-2.75929","328.324","25.988","0.168732","151.021"
"2022","242","9","-4.0189","501.488","27.099","0.188923","158.154"
"2022","242","9.5","-3.86268","580.606","28.503","0.256963","175.847"
"2022","242","10","-9.21005","657.079","29.547","0.387861","265.514"
"-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"2022","242","11","-16.2513","783.242","30.927","0.275685","199.621"
"2022","242","11.5","-13.746","797.366","31.164","0.392234","193.289"
"2022","242","12","-14.1637","745.235","31.401","0.377457","235.188"
"2022","242","12.5","-16.0421","785.177","31.866","0.352842","181.946"
"2022","242","13","-14.9059","837.345","32.298","0.355852","196.821"
"2022","242","13.5","-11.4433","633.262","32.146","0.385984","198.536"
"2022","242","14","-13.3983","571.101","32.242","0.34703","168.911"
"2022","242","14.5","-14.7126","665.672","32.551","0.40992","167.987"
"2022","242","15","-13.0371","627.179","32.721","0.392898","183.538"
"2022","242","15.5","-9.454","509.92","32.791","0.381773","193.692"
"2022","242","16","-8.59879","423.906","32.709","0.317322","196.662"
"2022","242","16.5","-9.56956","394.612","32.75","0.260797","186.496"
"2022","242","17","-9999","241.125","32.422","0.349025","255.123"
"2022","242","17.5","-9999","61.9263","30.817","0.275175","341.032"
"2022","242","18","8.80872","16.169","28.536","0.31767","330.799"
"2022","242","18.5","6.32917","12.7486","27.3200000000001","0.175661","317.706"
"2022","242","19","4.79263","4.57918","26.745","0.254698","337.697"
"2022","242","19.5","9.55274","0.449147","26.043","0.202423","266.078"
"2022","242","20","-74.6827","0.0311","25.401","0.361402","317.219"
"2022","242","20.5","36.8085","0.0265","24.774","0.395242","286.193"
"2022","242","21","18.3887","0.0212","24.401","0.247214","311.524"
"2022","242","21.5","-9999","0.0116","24.159","0.296688","330.178"
"2022","242","22","4.21054","0.00165","23.795","0.264083","32.0037"
"2022","242","22.5","5.79421","-0.0103","23.619","0.140215","318.788"
"2022","242","23","-2.61573","-0.0053","23.387","0.104305","8.20676"
"2022","242","23.5","-3.69559","0.0116","23.005","0.0611","58.5364"
"2022","243","0","1.55672","0.000993","18.503","0.0196","348.526"
"2022","243","0.5","-5.69787","0.00993","22.566","0.109726","267.49"
"2022","243","1","-3.8372","0.00993","22.201","0.0564","356.079"
"2022","243","1.5","-2.00772","0.0132","22.031","0.0794","163.645"
"2022","243","2","12.4406","0.0162","22.026","0.0819","25.5974"
"2022","243","2.5","21.4409","0.00199","22.129","0.122392","49.2843"
"2022","243","3","-9999","-0.00265","22.113","0.14939","27.0583"
"2022","243","3.5","10.3397","0.00265","22.023","0.0909","26.3983"
"2022","243","4","-9999","-0.00265","21.903","0.0907","0.882377"
"2022","243","4.5","-7.22731","-0.000662","21.761","0.0512","313.227"
"2022","243","5","2.84954","0.00165","21.734","0.0792","330.748"
"2022","243","5.5","-9999","0.12081","21.718","0.0413","349.744"
"2022","243","6","-9999","3.40882","21.605","0.0192","342.113"
"2022","243","6.5","-9999","12.9038","21.502","0.048","350.238"
"2022","243","7","3.19804","23.3103","21.534","0.0385","352.091"
"2022","243","7.5","5.95116","27.3152","21.891","0.112373","29.4667"
"2022","243","8","-9999","29.8016","22.783","0.149535","350.932"
"2022","243","8.5","-9999","175.754","24.163","0.152525","12.6447"
"2022","243","9","-9999","417.315","25.542","0.213357","334.151"
"2022","243","9.5","-10.751","560.932","26.599","0.266636","291.464"
"2022","243","10","-15.4178","644.031","27.267","0.425756","349.696"
"2022","243","10.5","-13.0608","714.028","27.76","0.241212","347.17"
"2022","243","11","-11.354","798.2","28.412","0.296735","293.896"
"2022","243","11.5","-14.3537","802.569","28.78","0.36952","297.804"
"2022","243","12","-13.2821","675.664","28.744","0.529672","328.078"
"2022","243","12.5","-10.6518","692.908","28.879","0.432292","322.623"
"2022","243","13","-7.96069","756.212","29.095","0.361073","317.782"
"2022","243","13.5","-11.5617","701.086","29.3440000000001","0.265631","283.42"
"2022","243","14","-8.82801","623.139","29.493","0.369689","294.989"
"2022","243","14.5","-10.8332","600.246","29.54","0.274206","277.331"
"2022","243","15","-8.86677","527.1","29.632","0.344507","279.464"
"2022","243","15.5","-8.45285","420.744","29.694","0.291942","302.944"
"2022","243","16","-6.87505","372.501","29.656","0.334945","252.399"
"2022","243","16.5","-2.49896","257.901","29.246","0.196515","312.498"
"2022","243","17","-2.51318","204.605","29.061","0.250001","353.688"
"2022","243","17.5","-2.11472","213.263","29.411","0.249529","305.796"
"2022","243","18","-2.62845","164.224","29.162","0.175825","331.946"
"2022","243","18.5","-2.8538","70.5326","27.338","0.0835","350.859"
"2022","243","19","0.108425","12.2696","25.117","0.0412","327.316"
"2022","243","19.5","-9999","1.51558","23.652","0.0263","335.549"
"2022","243","20","3.12633","0.0487","22.626","0.0291","340.754"
"2022","243","20.5","-9999","0.0225","21.722","0.0393","330.597"
"2022","243","21","1.07232","0.0215","20.886","0.0209","338.965"
"2022","243","21.5","12.214","0.0172","20.255","0.0195","335.842"
"2022","243","22","3.33654","1.06e-18","19.712","0.0246","344.637"
"2022","243","22.5","3.55755","0.000662","19.209","0.0586","343.526"
"2022","243","23","2.45679","0.0142","18.954","0.0307","347.811"
"2022","243","23.5","-9999","0.0136","18.752","0.0177","346.144"
"2022","244","0","-9999","0.00794","19.055","0.0113","345.281"
"2022","244","0.5","3.85917","-0.00463","18.386","0.0417","1.82957"
"2022","244","1","-9999","-0.000993","18.382","0.0828","357.05"
"2022","244","1.5","-3.09552","-0.00364","18.349","0.0693","354.928"
"2022","244","2","2.03259","-0.00165","18.168","0.0333","340.75"
"2022","244","2.5","0.899743","0.00364","17.942","0.0626","346.877"
"2022","244","3","-9999","0.00563","17.983","0.0362","350.957"
"2022","244","3.5","2.78636","0.00993","18.189","0.0244","1.52084"
"2022","244","4","6.70412","0.0116","18.225","0.029","3.14453"
"2022","244","4.5","6.9442","0.00827","17.936","0.0233","8.41145"
"2022","244","5","15.7088","0.00993","17.641","0.00984","8.85714"
"2022","244","5.5","-9999","0.105253","17.4570000000001","0.0152","358.702"
"2022","244","6","-2.35165","2.57076","17.208","0.0142","357.268"
"2022","244","6.5","1.14219","10.154","17.008","0.0145","3.67141"
"2022","244","7","-9999","19.0773","17.088","0.0318","20.3298"
"2022","244","7.5","-9999","25.2264","17.791","0.04","58.0848"
"2022","244","8","1.09491","30.2074","18.992","0.0623","65.9695"
"2022","244","8.5","2.0408","178.108","20.955","0.0864","23.6085"
"2022","244","9","3.02273","420.328","23.433","0.126377","2.68315"
"2022","244","9.5","-6.86921","558.665","25.504","0.276561","341.961"
"2022","244","10","-10.5486","638.507","26.822","0.311676","321.371"
"2022","244","10.5","-10.0916","709.269","27.612","0.35526","310.594"
"2022","244","11","-6.44841","767.572","28.261","0.286086","314.128"
"2022","244","11.5","-11.741","810.557","28.733","0.252805","266.12"
"2022","244","12","-15.1795","835.415","28.938","0.236658","181.27"
"2022","244","12.5","-15.9043","844.249","29.049","0.29789","189.939"
"2022","244","13","-15.6937","831.225","29.203","0.2921","161.455"
"2022","244","13.5","-14.7906","808.997","29.424","0.23685","168.362"
"2022","244","14","-8.06095","784.373","29.861","0.571314","217.764"
"2022","244","14.5","-10.3994","741.388","30.28","0.258076","275.872"
"2022","244","15","-10.8347","679.93","30.572","0.317131","284.443"
"2022","244","15.5","-11.8947","605.341","30.646","0.297763","189.234"
"2022","244","16","-7.90421","525.385","30.688","0.192785","226.183"
"2022","244","16.5","-7.4206","440.082","30.901","0.269795","304.535"
"2022","244","17","-4.39219","344.974","30.913","0.143643","307.375"
"2022","244","17.5","0.845535","251.836","30.575","0.18779","322.413"
"2022","244","18","-9999","162.982","29.662","0.120447","323.34"
"2022","244","18.5","1.05152","68.9386","27.663","0.027","328.017"
"2022","244","19","-1.52182","11.7722","25.287","0.0272","338.399"
"2022","244","19.5","-9999","1.43912","23.685","0.0151","333.556"
"2022","244","20","-9999","0.0407","22.729","0.048","338.162"
"2022","244","20.5","-1.42022","0.0291","22.022","0.0153","338.228"
"2022","244","21","-3.80247","0.0175","21.488","0.0175","349.206"
"2022","244","21.5","2.75181","0.0053","21.035","0.0191","349.461"
"2022","244","22","-9999","0.00331","20.484","0.019","345.845"
"2022","244","22.5","-2.38201","-0.00165","19.898","0.0377","344.216"
"2022","244","23","-3.00234","-0.00463","19.557","0.0356","0.156517"
"2022","244","23.5","-9999","-0.000993","19.406","0.0531","352.224"
"2022","245","0","-9999","0.00993","21.087","0.041","341.876"
"2022","245","0.5","2.80285","0.0162","18.624","0.0357","349.854"
"2022","245","1","1.21891","0.0185","18.315","0.0173","351.877"
"2022","245","1.5","-9999","0.00894","18.028","0.00976","341.957"
"2022","245","2","1.75664","0.00165","17.78","0.0243","349.096"
"2022","245","2.5","-9999","0.00827","17.625","0.0251","352.709"
"2022","245","3","2.56914","0.00364","17.501","0.0278","356.154"
"2022","245","3.5","-9999","-0.000993","17.34","0.0207","353.326"
"2022","245","4","3.90559","0.00761","17.166","0.0212","339.964"
"2022","245","4.5","-2.61418","0.0106","16.995","0.0118","348.519"
"2022","245","5","-2.26872","0.00728","16.842","0.017","351.856"
"2022","245","5.5","-1.97841","0.0493","16.681","0.00973","352.637"
"2022","245","6","-9999","2.18781","16.503","0.00764","346.567"
"2022","245","6.5","2.33099","8.95911","16.435","0.021","346.906"
"2022","245","7","1.66547","16.8554","16.661","0.0249","356.456"
