file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2022-06-10T100000_AIU-1200.ghg,2022-06-10,10:30,161.437,1,18000,18000,-0.655000E-01,0,0.246672E-01,177.517,0,31.4928,502.660,0,66.0729,-16.7224,0,3.92251,11.4387,0,1.50358,0.430718,0,0.531852E-01,-9999,-9999,-9999,2.47453,-0.819700E-02,0.268709E-01,-0.186534E-03,-0.432096E-02,-9999,0.126635E-09,0.557727E-11,0.595180E-12,-9999,16.3833,402.072,409.320,-0.100000,0,721.557,17.7081,18.0273,-0.100000,0,0.770011E-01,1.90954,1.94397,-0.100000,0,-9999,-9999,-9999,-9999,9,306.188,299.109,101330.,1.17233,1015.42,0.245415E-01,0.741229,0.130025E-01,1794.84,3343.53,0.110912E-01,53.6810,1548.69,288.960,0.369740,0.223191,0.166315E-01,0.432202,0.250172E-12,0.772950E-14,0.432202,4.00550,247.569,31.1169,2.20534,-9999,0.236372,1.26897,-6.56114,-0.639888,0.353156,0.630882,0,25.1199,-3.81204,8.62284,21.4721,32.7463,45.9272,68.8072,-0.634850E-01,1.03174,203.130,1.02531,443.621,1.07738,-27.3724,1.07738,10.0952,1.07738,0.311218,1.10764,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000109,899999999,899999999,89999,89999,89,89,1,1,0,12,14,12,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.485005,1.82966,0.223281,0.740314,0.165918E-01,2416.30,0.862385E-05,-9999,0.170638,-0.273724E-01,10.0952,0.311218E-03,-9999,299.477,101116.,403.395,17.7664,15.7268,103.441,1.89494,12.6637,0.797464E-04,0.119778E-04,0.453383E-04,0.714848E-05,9999.99,9999.99,9999.99
2022-06-10T103000_AIU-1200.ghg,2022-06-10,11:00,161.458,1,18000,18000,0.730731E-01,1,0.285420E-01,231.630,0,38.2496,580.534,0,71.0160,-20.4692,0,4.60781,13.2194,0,1.61711,0.374886,0,0.420197E-01,-9999,-9999,-9999,2.86154,-3.38197,0.110555,-0.770110E-01,-0.384986E-02,-9999,-0.349608E-10,-0.149079E-11,-0.161680E-12,-9999,16.3740,402.834,409.874,-0.100000,0,698.218,17.1776,17.4778,-0.100000,0,0.757232E-01,1.88297,1.91588,0.200000,0,-9999,-9999,-9999,-9999,9,306.863,299.773,101305.,1.16968,1015.15,0.246020E-01,0.856614,0.125819E-01,1740.64,3477.19,0.107567E-01,50.0589,1736.55,288.481,0.164351,0.883417E-01,-0.290855E-01,0.188842,-0.461897E-13,-0.213514E-14,0.188842,3.65688,227.438,28.2589,-8.85996,-9999,0.249946,0.733414,-5.94387,-0.706341,0.398994,0.780461,0,27.1236,-4.11611,9.31065,23.1848,35.3583,49.5906,74.2957,0.688479E-01,1.06137,255.695,1.04490,500.332,1.10048,-33.1223,1.10048,11.3931,1.10048,0.238752,1.13324,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,3,5,0,17,19,16,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,19,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.422735,0.843771,0.200322,0.744538,0.149852E-01,1834.37,0.860765E-05,-9999,0.215341,-0.331223E-01,11.3931,0.238752E-03,-9999,299.796,101091.,403.690,17.2151,15.2374,103.433,1.86891,13.0912,0.669908E-04,0.594433E-05,0.301510E-04,0.380001E-05,9999.99,9999.99,9999.99
2022-06-10T110000_AIU-1200.ghg,2022-06-10,11:30,161.479,1,18000,18000,-0.379262E-01,1,0.112584E-01,107.958,0,23.8279,488.233,0,65.3527,-19.1652,0,3.76966,11.1139,0,1.48766,0.390069,0,0.447567E-01,-9999,-9999,-9999,-1.45696,1.70576,-0.217514,0.388293E-01,0.650170E-04,-9999,-0.222304E-09,-0.966283E-11,-0.103272E-11,-9999,16.3264,401.336,408.462,0.00000,1,709.657,17.4448,17.7546,0.00000,1,0.758449E-01,1.88342,1.91686,-0.200000,0,-9999,-9999,-9999,-9999,9,306.690,299.435,101273.,1.17051,1015.28,0.245821E-01,0.720181,0.127880E-01,1767.17,3408.63,0.109252E-01,51.8440,1641.46,288.717,-0.219273,-0.915233E-01,-0.767895E-02,0.237731,0.237343E-12,-0.136162E-13,0.237731,3.87669,67.6188,202.655,-1.85103,-9999,0.180004,0.825947,-4.76246,-0.881561,0.221121,0.504675,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.360762E-01,1.05128,132.771,1.03816,430.469,1.09243,-26.1616,1.09243,9.79901,1.09243,0.290059,1.12432,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,1,0,14,18,13,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,3,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.313508,1.17391,0.164481,0.583258,0.156345E-01,2334.54,0.489317E-05,-9999,0.111722,-0.261616E-01,9.79901,0.290059E-03,-9999,299.712,101058.,402.536,17.4965,15.4794,103.438,1.86904,12.8726,0.555025E-04,0.113986E-05,0.173200E-04,0.858786E-06,9999.99,9999.99,9999.99
2022-06-10T113000_AIU-1200.ghg,2022-06-10,12:00,161.500,1,18000,18000,-0.518369E-01,0,0.176124E-01,160.210,0,23.5745,429.067,0,44.9595,-16.0098,0,2.85222,9.77171,0,1.02392,0.388088,0,0.412005E-01,-9999,-9999,-9999,2.08052,2.32774,0.781027E-01,0.530125E-01,0.199563E-02,-9999,-0.160956E-09,-0.713327E-11,-0.751841E-12,-9999,16.3182,401.875,409.162,0.00000,1,723.194,17.8104,18.1334,0.00000,1,0.762240E-01,1.89721,1.93161,-0.100000,0,-9999,-9999,-9999,-9999,9,306.804,299.919,101250.,1.16819,1015.50,0.246275E-01,0.633207,0.130320E-01,1803.78,3507.08,0.111557E-01,51.4327,1703.29,289.037,-0.836654E-01,0.887120,-0.168364E-01,0.891216,-0.454346E-13,-0.986357E-14,0.891216,4.78551,188.490,95.3877,-1.08247,-9999,0.210650,1.02452,-5.14281,-0.816363,0.373390,0.641109,0,24.6877,-3.74646,8.47449,21.1027,32.1829,45.1370,67.6235,-0.509292E-01,1.01782,183.479,1.01667,381.116,1.06825,-25.5423,1.06825,8.67964,1.06825,0.284770,1.09702,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,0,2,14,12,7,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,14,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.902213,0.959101,0.187725,0.657906,0.139009E-01,1837.87,0.453912E-05,-9999,0.154665,-0.255423E-01,8.67964,0.284770E-03,-9999,299.897,101034.,402.677,17.8458,15.7915,103.392,1.88250,12.1005,0.791025E-04,0.114839E-04,0.433540E-04,0.658602E-05,9999.99,9999.99,9999.99
2022-06-10T120000_AIU-1200.ghg,2022-06-10,12:30,161.521,1,18000,18000,-0.153555,1,0.376798E-01,153.506,0,19.3476,440.986,0,38.7864,-16.1546,0,2.31238,10.0446,0,0.883460,0.324493,0,0.264519E-01,-9999,-9999,-9999,0.635601,1.92549,-0.199502,0.438579E-01,-0.314323E-02,-9999,0.144799E-09,0.654870E-11,0.670777E-12,-9999,16.2530,400.498,407.887,0.00000,1,735.062,18.1131,18.4472,0.00000,1,0.752916E-01,1.87548,1.91008,-0.100000,0,-9999,-9999,-9999,-9999,9,307.239,300.066,101242.,1.16739,1015.68,0.246415E-01,0.650890,0.132458E-01,1834.29,3537.66,0.113465E-01,51.8503,1703.37,289.300,-0.783024,1.70239,0.406056E-01,1.87428,0.755703E-13,0.890905E-14,1.87428,6.12904,164.427,114.700,1.24139,-9999,0.362681,1.51524,-27.3938,-0.153261,0.348097,0.356968,0,35.1641,-5.33629,12.0707,30.0578,45.8400,64.2912,96.3199,-0.151899,1.01090,178.055,1.01383,392.087,1.06883,-25.4397,1.06883,8.93079,1.06883,0.229455,1.09568,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,5,0,0,10,4,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,6,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,1.95950,0.839580,0.231400,0.564966,0.136857E-01,2268.77,0.810871E-05,-9999,0.150170,-0.254397E-01,8.93079,0.229455E-03,-9999,300.258,101027.,401.579,18.1621,16.0604,103.363,1.86116,12.6800,0.652836E-04,0.121704E-04,0.360430E-04,0.767177E-05,9999.99,9999.99,9999.99
2022-06-10T123000_AIU-1200.ghg,2022-06-10,13:00,161.542,1,18000,18000,-0.950623E-01,0,0.259819E-01,93.1307,0,16.3467,381.341,0,38.9515,-14.8288,0,2.29368,8.68471,0,0.887084,0.452736,0,0.457698E-01,-9999,-9999,-9999,-0.673485,-0.759248,-0.392462E-01,-0.172912E-01,0.594080E-02,-9999,0.172892E-10,0.777302E-12,0.819282E-13,-9999,16.2485,400.228,407.561,0.00000,1,730.513,17.9938,18.3235,0.00000,1,0.769966E-01,1.91653,1.95165,-0.100000,0,-9999,-9999,-9999,-9999,9,307.180,299.910,101229.,1.16791,1015.60,0.246317E-01,0.562769,0.131638E-01,1821.99,3505.28,0.112713E-01,51.9784,1683.29,289.194,-0.472847,0.823037,0.132279E-01,0.949289,-0.907511E-13,0.106405E-14,0.949289,3.86883,164.230,119.878,0.798416,-9999,0.285299,0.738272,-21.9766,-0.191040,0.244219,0.275208,0,37.4467,-5.68268,12.8542,32.0089,48.8155,68.4645,102.572,-0.934744E-01,1.01699,114.689,1.01620,342.813,1.06787,-21.1253,1.06787,7.80726,1.06787,0.362809,1.09651,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,1,0,0,17,13,5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,50,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,1.09531,0.259619,0.121625,0.452796,0.124066E-01,1885.64,0.911744E-05,-9999,0.966917E-01,-0.211253E-01,7.80726,0.362809E-03,-9999,300.146,101014.,401.372,18.0453,15.9624,103.408,1.90142,12.5037,0.791231E-04,0.125077E-04,0.439936E-04,0.759672E-05,9999.99,9999.99,9999.99
2022-06-10T130000_AIU-1200.ghg,2022-06-10,13:30,161.562,1,18000,18000,-0.310829E-01,1,0.134897E-01,140.498,0,27.2970,431.742,0,39.2690,-16.4916,0,2.44801,9.83620,0,0.894651,0.421940,0,0.432532E-01,-9999,-9999,-9999,1.65696,-0.247992,0.138086E-01,-0.564991E-02,0.604527E-02,-9999,-0.171755E-09,-0.770334E-11,-0.831369E-12,-9999,16.2266,400.323,407.642,0.00000,1,727.774,17.9548,18.2830,0.00000,1,0.785437E-01,1.95837,1.99418,0.00000,1,-9999,-9999,-9999,-9999,9,307.582,300.296,101199.,1.16607,1015.60,0.246708E-01,0.637386,0.131145E-01,1817.49,3585.55,0.112467E-01,50.6893,1768.06,289.156,-0.756932,1.32797,-0.401937E-02,1.52855,0.231735E-13,-0.105848E-13,1.52855,5.48439,160.751,119.683,-0.150661,-9999,0.163267,0.781802,-2.72953,-1.53814,0.325422,0.726649,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.307078E-01,1.01221,164.704,1.01403,385.362,1.06748,-25.1438,1.06748,8.77956,1.06748,0.318898,1.09496,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,2,2,1,6,7,9,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,2,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.971078,0.433680,0.158846,1.08460,0.154319E-01,2293.51,0.722212E-05,-9999,0.139078,-0.251438E-01,8.77956,0.318898E-03,-9999,300.444,100984.,401.345,18.0009,15.9133,103.390,1.94293,13.7628,0.682352E-04,0.988907E-05,0.356830E-04,0.620423E-05,9999.99,9999.99,9999.99
2022-06-10T133000_AIU-1200.ghg,2022-06-10,14:00,161.583,1,18000,18000,-0.455928E-01,1,0.161608E-01,19.2791,0,9.65257,251.469,0,29.2635,-8.57894,0,1.36172,5.72870,0,0.666648,0.425549,0,0.511083E-01,-9999,-9999,-9999,-0.331107,-6.54477,0.153770,-0.149096,-0.800341E-02,-9999,-0.141541E-10,-0.596819E-12,-0.664532E-13,-9999,16.2686,401.386,408.296,0.00000,1,685.978,16.9247,17.2161,-0.100000,0,0.763806E-01,1.90297,1.93574,0.00000,1,-9999,-9999,-9999,-9999,9,307.377,300.218,101167.,1.16646,1015.01,0.246723E-01,0.371220,0.123613E-01,1712.67,3569.38,0.105973E-01,47.9823,1856.71,288.229,0.664474,-0.271323,0.264674E-01,0.718222,-0.229445E-12,-0.870027E-15,0.718222,4.91142,274.125,337.788,2.11190,-9999,0.197703,1.16463,-35.3052,-0.118917,0.766657E-01,0.823629E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.446512E-01,1.02109,34.1026,1.01859,229.506,1.07003,-10.9914,1.07003,5.22836,1.07003,0.364335,1.09925,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000019,899999999,899999999,89999,89999,89,89,8,0,0,27,32,16,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,7,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,1.19404,1.03761,0.976119E-01,0.579495,0.849767E-02,1941.23,0.131839E-04,-9999,0.288035E-01,-0.109914E-01,5.22836,0.364335E-03,-9999,300.207,100952.,402.198,16.9588,14.9804,103.403,1.88874,12.7215,0.674175E-04,0.324693E-05,0.275379E-04,0.205869E-05,9999.99,9999.99,9999.99
2022-06-10T140000_AIU-1200.ghg,2022-06-10,14:30,161.604,1,18000,18000,-0.910811E-01,0,0.184883E-01,-24.7801,2,5.39693,430.823,0,66.9575,-16.5431,0,2.93744,9.81093,0,1.52479,0.394518,0,0.512140E-01,-9999,-9999,-9999,-1.62228,10.5946,-0.369184,0.241266,0.716724E-02,-9999,-0.158258E-10,-0.737652E-12,-0.767269E-13,-9999,16.1799,398.837,406.392,0.00000,1,754.156,18.5901,18.9422,0.00000,1,0.784436E-01,1.95254,1.98953,0.00000,1,-9999,-9999,-9999,-9999,9,307.271,299.841,101130.,1.16677,1015.94,0.246501E-01,0.635748,0.135899E-01,1880.53,3491.15,0.116475E-01,53.8655,1610.62,289.691,-0.471471,0.629106,0.974129E-02,0.786227,-0.172195E-12,-0.978116E-15,0.786227,5.50247,138.799,126.849,0.709908,-9999,0.279397,0.815426,77.5278,0.541535E-01,-0.575180E-01,-0.748218E-01,0,37.0360,-5.62036,12.7133,31.6579,48.2802,67.7137,101.447,-0.893269E-01,1.01964,1.63798,1.01772,397.612,1.06919,-18.0780,1.06919,9.05464,1.06919,0.337652,1.09822,-9999,-9999,800000009,800000009,800000009,800000009,800000009,810100009,899999999,899999999,89999,89999,89,89,3,2,0,6,2,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,3,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.858677,0.652581,0.119594,1.08797,0.204170E-01,5016.96,0.722319E-05,-9999,0.138183E-02,-0.180780E-01,9.05464,0.337652E-03,-9999,299.839,100917.,399.655,18.6263,16.4076,103.378,1.93665,14.2037,0.765581E-04,0.932446E-05,0.391046E-04,0.587588E-05,9999.99,9999.99,9999.99
2022-06-10T143000_AIU-1200.ghg,2022-06-10,15:00,161.625,1,18000,18000,-0.175165E-01,1,0.874753E-02,33.4867,1,11.0585,364.464,1,41.6556,-12.5866,1,1.89006,8.30531,1,0.949238,0.442707,1,0.557364E-01,-9999,-9999,-9999,2.94416,-7.67827,0.422284,-0.174971,-0.349776E-02,-9999,-0.147912E-09,-0.639837E-11,-0.702997E-12,-9999,16.2585,401.759,408.865,0.00000,1,703.310,17.3793,17.6867,0.00000,1,0.772736E-01,1.92829,1.96240,-0.100000,0,-9999,-9999,-9999,-9999,9,307.729,300.528,101113.,1.16444,1015.28,0.247108E-01,0.538184,0.126736E-01,1757.75,3634.63,0.108839E-01,48.3612,1876.88,288.633,-0.150310,1.64516,-0.285339E-01,1.65226,0.368734E-12,-0.909751E-14,1.65226,5.60288,188.384,95.2203,-0.989523,-9999,0.122649,1.48136,-4.85155,-0.865373,0.918794E-01,0.230944,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.173145E-01,1.01167,55.0984,1.01390,332.641,1.06788,-16.3468,1.06788,7.58015,1.06788,0.370800,1.09513,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,1,0,6,6,6,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,2,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.963914,1.82134,0.177484,0.306400,0.110814E-01,2495.42,0.104999E-04,-9999,0.466054E-01,-0.163468E-01,7.58015,0.370800E-03,-9999,300.204,100900.,402.148,17.3966,15.3637,103.373,1.91344,12.5164,0.751190E-04,0.551572E-05,0.339904E-04,0.360747E-05,9999.99,9999.99,9999.99
2022-06-10T150000_AIU-1200.ghg,2022-06-10,15:30,161.646,1,18000,18000,-0.276748E-01,1,0.547628E-02,52.1634,0,9.26348,314.220,0,42.3435,-9.10303,0,1.73162,7.16718,0,0.965828,0.215949,0,0.292087E-01,-9999,-9999,-9999,4.16032,1.13785,-0.105055,0.259535E-01,-0.284687E-03,-9999,-0.349283E-09,-0.152937E-10,-0.165965E-11,-9999,16.1748,401.030,408.198,-0.100000,0,708.228,17.5595,17.8734,-0.100000,0,0.768558E-01,1.92631,1.96074,-0.200000,0,-9999,-9999,-9999,-9999,9,308.818,301.501,101102.,1.16047,1015.41,0.247936E-01,0.464433,0.127623E-01,1775.78,3846.85,0.109975E-01,46.1619,2071.07,288.793,0.763418,0.366767E-02,0.155963E-01,0.763586,0.858022E-13,-0.215943E-13,0.763586,3.22933,279.695,0.275262,1.17035,-9999,0.154427,0.620129,-6.21665,-0.675347,0.166009,0.286660,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.271297E-01,1.02009,70.3298,1.01799,284.393,1.06945,-13.4207,1.06945,6.48683,1.06945,0.163048,1.09854,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,12,0,12,6,8,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.636759,0.468357,0.135142,0.210369,0.113983E-01,2646.61,0.445907E-05,-9999,0.596848E-01,-0.134207E-01,6.48683,0.163048E-03,-9999,301.353,100888.,401.658,17.5874,15.5298,103.360,1.91177,14.2305,0.886414E-04,0.819198E-06,0.350079E-04,0.564619E-06,9999.99,9999.99,9999.99
2022-06-10T153000_AIU-1200.ghg,2022-06-10,16:00,161.667,1,18000,18000,-0.215622,0,0.321434E-01,27.8106,0,7.63184,284.945,0,37.7848,-15.4181,0,2.58033,6.49617,0,0.861415,0.333949,0,0.484806E-01,-9999,-9999,-9999,-2.20291,-2.70533,0.162751,-0.616760E-01,-0.337055E-02,-9999,-0.121727E-09,-0.518559E-11,-0.570188E-12,-9999,16.2482,402.158,409.168,0.00000,1,692.178,17.1320,17.4307,0.00000,1,0.761093E-01,1.90291,1.93608,-0.100000,0,-9999,-9999,-9999,-9999,9,308.218,300.986,101103.,1.16266,1015.15,0.247509E-01,0.420952,0.124730E-01,1732.57,3733.36,0.107280E-01,46.4079,2000.79,288.409,0.143434,0.650100,0.373920E-01,0.666785,-0.550717E-13,-0.749170E-14,0.666785,4.29734,204.026,77.5580,3.21473,-9999,0.430645,1.43016,-252.852,-0.166042E-01,0.975997E-01,0.547148E-01,0,46.1706,-7.00657,15.8489,39.4659,60.1880,84.4146,126.468,-0.210904,1.02237,44.5255,1.01937,259.318,1.07083,-18.0262,1.07083,5.91193,1.07083,0.277403,1.10019,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800000009,899999999,899999999,89999,89999,89,89,0,0,0,20,5,5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,1.03112,1.66591,0.163302,0.114909,0.143410E-01,2063.91,0.679666E-05,-9999,0.377245E-01,-0.180262E-01,5.91193,0.277403E-03,-9999,300.875,100890.,402.834,17.1613,15.1534,103.394,1.88876,12.4594,0.846162E-04,0.00000,0.294757E-04,0.00000,9999.99,9999.99,9999.99
2022-06-10T160000_AIU-1200.ghg,2022-06-10,16:30,161.687,1,18000,18000,-0.577517E-01,0,0.105776E-01,26.9905,0,5.95543,243.432,0,33.7921,-11.2066,0,2.01221,5.55022,0,0.770454,0.331884,0,0.434057E-01,-9999,-9999,-9999,0.363949,0.423043,-0.631133E-01,0.964530E-02,0.649527E-02,-9999,0.813621E-10,0.348336E-11,0.390564E-12,-9999,16.2243,401.720,408.750,-0.100000,0,694.612,17.1989,17.4999,-0.100000,0,0.778819E-01,1.94803,1.98212,0.100000,0,-9999,-9999,-9999,-9999,9,308.443,301.071,101093.,1.16218,1015.20,0.247605E-01,0.359654,0.125169E-01,1739.16,3751.91,0.107702E-01,46.3539,2012.75,288.468,0.531351,0.180468,0.531977E-01,0.563678,0.341117E-13,0.501483E-14,0.563678,3.16308,266.345,18.7595,5.41541,-9999,0.222918,0.528892,-36.1336,-0.116191,0.110875,0.102623,0,35.9329,-5.45295,12.3346,30.7149,46.8421,65.6968,98.4257,-0.563102E-01,1.02560,41.1395,1.02138,220.815,1.07298,-13.6717,1.07298,5.03455,1.07298,0.276954,1.10268,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010009,899999999,899999999,89999,89999,89,89,0,4,1,18,5,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,5,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.284482,0.691670,0.816308E-01,0.103659,0.145728E-01,2214.16,0.884723E-05,-9999,0.348687E-01,-0.136717E-01,5.03455,0.276954E-03,-9999,301.285,100879.,402.834,17.2470,15.2277,103.417,1.93336,14.4961,0.839678E-04,0.00000,0.294496E-04,0.00000,9999.99,9999.99,9999.99
