date,time,DOY,LOGGERPOWER_1_1_1,LOGGERTEMP_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SHFSENS1_1_1_1,SHFSENS2_2_1_1,SHFSENS3_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TA_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,VERSION_1_1_1,_0_0_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[V],[µmol/m^2/s],[m],[W/m^2],[%],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[OTHER],[OTHER],[OTHER],[m^3/m^3],[m^3/m^3],[m^3/m^3],[K],[K],[K],[K],[OTHER],[OTHER]
2022-06-09,05:30,160.2291,1.00000,24.9933,12.0899,40.6310,0.00000,18.5319,96.4430,-20.8704,-23640.6,33712.7,-276.507,1.00000,1.00000,1.00000,0.636328,0.635572,0.575994,296.470,298.050,298.050,298.389,2.00000
2022-06-09,06:00,160.2499,1.00000,24.9933,12.1049,107.850,0.00000,50.0940,95.1800,7.73115,1867.11,32393.3,26384.9,1.00000,1.00000,1.00000,0.637989,0.635289,0.576000,296.592,298.050,297.952,298.250,2.00000
2022-06-09,06:30,160.2707,1.00000,25.2400,12.1386,184.552,0.00000,88.3281,92.5004,50.3448,-22182.7,19607.7,17482.1,1.00000,1.00000,1.00000,0.637989,0.635195,0.576019,296.946,298.050,297.851,298.200,2.00000
2022-06-09,07:00,160.2916,1.00000,25.8400,12.1926,247.572,0.00000,114.753,91.2923,69.9864,-29938.3,24770.5,5001.54,1.00000,1.00000,1.00000,0.638000,0.635084,0.576047,297.136,298.050,297.850,298.052,2.00000
2022-06-09,07:30,160.3124,1.00000,26.3400,12.2345,285.595,0.00000,132.862,90.7746,86.4678,-24827.7,32745.2,24506.6,1.00000,1.00000,1.00000,0.637994,0.635019,0.576364,297.226,298.050,297.850,298.050,2.00000
2022-06-09,08:00,160.3332,1.00000,27.0600,12.4482,731.749,0.00000,365.273,85.1548,267.448,-23395.7,27136.6,17954.3,1.00000,1.00000,1.00000,0.638000,0.637031,0.576314,298.171,298.050,297.850,298.050,2.00000
2022-06-09,08:30,160.3541,1.00000,28.4933,12.7243,826.179,0.00000,399.307,79.5567,299.127,-19220.5,30479.2,8410.23,1.00000,1.00000,1.00000,0.637972,0.639150,0.575911,298.862,298.050,297.850,297.981,2.00000
2022-06-09,09:00,160.3749,1.00000,29.4567,12.9244,1027.20,0.00000,491.388,77.0871,358.906,-28912.6,23414.3,22292.3,1.00000,1.00000,1.00000,0.638522,0.639164,0.575522,299.205,298.050,297.850,297.868,2.00000
2022-06-09,09:30,160.3957,1.00000,30.6767,13.1812,1312.56,0.00000,639.178,70.7606,480.056,-31239.4,14550.6,-6297.74,1.00000,1.00000,1.00000,0.638578,0.639122,0.579436,300.166,298.050,297.850,297.869,2.00000
2022-06-09,10:00,160.4165,1.00000,32.0600,13.2858,1531.22,0.00000,748.795,63.2457,570.190,-9702.82,18384.0,1153.22,1.00000,1.00000,1.00000,0.639389,0.639183,0.580267,301.325,298.050,297.850,297.888,2.00000
2022-06-09,10:30,160.4374,1.00000,33.3067,13.3106,1751.47,0.00000,855.997,57.5222,660.727,-21442.7,17319.7,3077.81,1.00000,1.00000,1.00000,0.638561,0.639356,0.580300,301.720,298.061,297.850,298.041,2.00000
2022-06-09,11:00,160.4582,1.00000,34.0200,13.2898,1835.41,0.00000,905.044,57.5889,708.370,-27166.2,14397.6,1749.04,1.00000,1.00000,1.00000,0.638067,0.639642,0.580558,302.087,298.083,297.850,298.050,2.00000
2022-06-09,11:30,160.4790,1.00000,34.6567,13.2803,1848.17,0.00000,912.975,54.3348,718.799,-17479.2,24091.3,6229.05,1.00000,1.00000,1.00000,0.638006,0.639622,0.581233,302.386,298.217,297.850,298.097,2.00000
2022-06-09,12:00,160.4999,1.00000,35.0000,13.2836,1682.63,0.00000,823.270,53.2136,644.087,-26569.8,21422.3,1333.32,1.00000,1.00000,1.00000,0.638006,0.639728,0.581483,302.515,298.250,297.872,298.250,2.00000
2022-06-09,12:30,160.5207,1.00000,35.2100,13.3092,1576.54,0.00000,831.868,50.6758,646.068,-30749.8,17714.0,-13629.5,1.00000,1.00000,1.00000,0.638000,0.639878,0.581853,302.737,298.250,298.045,298.516,2.00000
2022-06-09,13:00,160.5415,1.00000,35.5000,13.3029,1865.21,0.00000,872.552,48.5009,717.036,-23909.6,14390.7,-6598.96,1.00000,1.00000,1.00000,0.637933,0.639822,0.581872,303.010,298.250,298.050,298.639,2.00000
2022-06-09,13:30,160.5624,1.00000,35.7800,13.3196,1071.53,0.00000,523.761,50.1917,389.621,-25006.6,21462.5,7958.71,1.00000,1.00000,1.00000,0.637292,0.639306,0.581053,302.600,298.332,298.141,298.892,2.00000
2022-06-09,14:00,160.5832,1.00000,35.7700,13.3282,1420.21,0.00000,700.842,49.9980,523.743,-19143.8,19651.7,-3037.02,1.00000,1.00000,1.00000,0.636347,0.638695,0.579950,302.859,298.534,298.250,299.164,2.00000
2022-06-09,14:30,160.6040,1.00000,36.3667,13.3183,1534.56,0.00000,758.259,50.0676,583.533,-33044.2,33694.3,-10033.3,1.00000,1.00000,1.00000,0.636306,0.638656,0.579997,303.109,298.550,298.416,299.419,2.00000
2022-06-09,15:00,160.6249,1.00000,36.8100,13.3289,864.429,0.00000,423.110,50.6407,308.021,-24661.1,18414.5,-9191.97,1.00000,1.00000,1.00000,0.636889,0.638550,0.579464,302.469,298.550,298.550,299.575,2.00000
2022-06-09,15:30,160.6457,1.00000,36.1133,13.3507,827.395,0.00000,402.745,48.8204,292.490,-32377.9,7880.11,-21835.9,1.00000,1.00000,1.00000,0.635589,0.638014,0.579606,302.312,298.550,298.556,299.850,2.00000
2022-06-09,16:00,160.6665,1.00000,35.3400,13.2876,788.658,0.00000,379.341,45.3304,264.812,-31556.2,-1762.44,-23474.8,1.00000,1.00000,1.00000,0.635017,0.637989,0.579042,301.980,298.550,298.702,299.967,2.00000
2022-06-09,16:30,160.6873,1.00000,35.2400,13.2721,841.218,0.00000,405.187,39.6905,274.869,-15565.9,31813.7,11441.6,1.00000,1.00000,1.00000,0.635000,0.638000,0.578389,302.660,298.554,298.750,300.050,2.00000
2022-06-09,17:00,160.7082,1.00000,35.4800,13.0864,605.100,0.00000,286.627,40.3341,176.366,-27613.7,28241.3,-7430.19,1.00000,1.00000,1.00000,0.635000,0.638000,0.577489,302.467,298.615,298.750,300.050,2.00000
2022-06-09,17:30,160.7290,1.00000,34.5533,12.9086,397.209,0.00000,191.155,48.6006,107.797,-18046.7,23994.3,17590.4,1.00000,1.00000,1.00000,0.635000,0.638000,0.577650,301.203,298.657,298.750,300.050,2.00000
2022-06-09,18:00,160.7498,1.00000,33.2800,12.7446,324.197,0.00000,160.414,49.9881,77.0005,-31374.9,29165.3,-13422.9,1.00000,1.00000,1.00000,0.635000,0.638000,0.577500,300.805,298.606,298.750,300.050,2.00000
2022-06-09,18:30,160.7707,1.00000,32.2667,12.6148,190.249,0.00000,88.6259,53.2931,29.1595,-30370.1,5603.27,-21063.4,1.00000,1.00000,1.00000,0.635000,0.638000,0.577394,299.850,298.567,298.734,300.050,2.00000
2022-06-09,19:00,160.7915,1.00000,30.6233,12.5282,92.6471,0.00000,46.6709,57.6526,-18.9574,-23824.2,40674.5,10803.0,1.00000,1.00000,1.00000,0.635000,0.638000,0.577111,298.799,298.553,298.568,300.038,2.00000
2022-06-09,19:30,160.8123,1.00000,28.7167,12.4671,26.4876,0.00000,12.0624,56.7752,-46.4876,-22023.5,29155.1,26076.7,1.00000,1.00000,1.00000,0.635000,0.638000,0.578411,298.185,298.550,298.551,299.861,2.00000
2022-06-09,20:00,160.8332,1.00000,26.9667,12.4249,1.98055,0.00000,0.905575,54.9519,-55.3674,-9894.95,40178.5,35937.2,1.00000,1.00000,1.00000,0.635000,0.638008,0.579103,297.615,298.550,298.550,299.820,2.00000
2022-06-09,20:30,160.8540,1.00000,25.5400,12.3942,0.410682E-01,0.00000,0.450140E-01,59.0619,-46.7051,-8214.17,41123.4,23329.0,1.00000,1.00000,1.00000,0.635000,0.637964,0.579872,296.397,298.550,298.550,299.550,2.00000
2022-06-09,21:00,160.8748,1.00000,24.4633,12.3644,0.185469E-01,0.00000,0.284647E-01,61.3852,-47.3492,-15140.7,25654.2,5132.56,1.00000,1.00000,1.00000,0.635000,0.637689,0.580000,295.783,298.550,298.309,299.421,2.00000
2022-06-09,21:30,160.8956,1.00000,23.3167,12.3384,0.105982E-01,0.00000,0.304506E-01,65.9681,-62.0061,-19720.7,44555.8,20381.2,1.00000,1.00000,1.00000,0.635000,0.638772,0.579439,294.789,298.534,298.250,299.190,2.00000
2022-06-09,22:00,160.9165,1.00000,22.1533,12.3144,0.225212E-01,0.00000,0.271408E-01,71.4308,-61.0259,-2872.32,40157.0,35906.2,1.00000,1.00000,1.00000,0.634850,0.638934,0.579525,293.710,298.327,298.106,298.993,2.00000
2022-06-09,22:30,160.9373,1.00000,21.0867,12.2927,0.344443E-01,0.00000,0.992955E-02,75.6384,-56.6035,-8246.54,40842.4,32249.8,1.00000,1.00000,1.00000,0.635117,0.639445,0.581528,292.866,298.250,298.050,298.694,2.00000
2022-06-09,23:00,160.9581,1.00000,20.3600,12.2706,0.370938E-01,0.00000,0.139014E-01,79.3649,-56.7175,-15189.0,23741.8,12432.8,1.00000,1.00000,1.00000,0.636100,0.640716,0.582019,292.233,298.133,297.914,298.550,2.00000
2022-06-09,23:30,160.9790,1.00000,19.5200,12.2529,0.238460E-01,0.00000,-0.198591E-02,81.0565,-63.9247,-5459.01,32897.7,41987.9,1.00000,1.00000,1.00000,0.636211,0.640455,0.582792,291.690,298.050,297.850,298.309,2.00000
2022-06-10,00:00,161.0000,1.00000,18.7900,12.2319,0.927344E-02,0.00000,0.860561E-02,80.1583,-66.3806,5677.90,33444.2,45215.7,1.00000,1.00000,1.00000,0.636633,0.639511,0.582931,291.485,298.050,297.850,298.231,2.00000
2022-06-10,00:30,161.0208,1.00000,18.1500,12.2109,0.132478E-01,0.00000,0.119155E-01,80.4904,-65.8983,-37188.8,19585.7,-17611.6,1.00000,1.00000,1.00000,0.637894,0.639283,0.582467,291.070,298.050,297.832,298.052,2.00000
2022-06-10,01:00,161.0416,1.00000,17.7333,12.1933,0.397431E-02,0.00000,0.926758E-02,79.1478,-65.5746,-6176.61,42994.3,34775.1,1.00000,1.00000,1.00000,0.638000,0.639236,0.581950,290.742,297.911,297.625,298.050,2.00000
2022-06-10,01:30,161.0624,1.00000,17.2800,12.1763,0.794865E-02,0.00000,0.132394E-02,77.1261,-57.2604,-10688.6,45817.8,35582.6,1.00000,1.00000,1.00000,0.638000,0.639153,0.582361,290.305,297.850,297.550,298.050,2.00000
2022-06-10,02:00,161.0833,1.00000,16.9300,12.1636,0.357691E-01,0.00000,-0.132394E-02,78.8569,-47.7019,-32950.9,20555.3,-14761.8,1.00000,1.00000,1.00000,0.638000,0.639092,0.583342,289.967,297.850,297.550,297.937,2.00000
2022-06-10,02:30,161.1041,1.00000,16.7500,12.1488,0.251708E-01,0.00000,0.595773E-02,78.9417,-60.5175,-21636.3,30577.2,27118.8,1.00000,1.00000,1.00000,0.638139,0.638755,0.583236,289.742,297.850,297.550,297.850,2.00000
2022-06-10,03:00,161.1249,1.00000,16.3600,12.1285,0.132478E-01,0.00000,0.191971E-01,82.4025,-63.9831,-16107.7,49937.7,22654.9,1.00000,1.00000,1.00000,0.637311,0.638095,0.583053,289.149,297.850,297.550,297.757,2.00000
2022-06-10,03:30,161.1458,1.00000,15.8400,12.1095,0.172221E-01,0.00000,0.264788E-02,88.3987,-64.1366,-10926.2,28386.5,8144.89,1.00000,1.00000,1.00000,0.637000,0.638044,0.583000,288.459,297.837,297.434,297.550,2.00000
2022-06-10,04:00,161.1666,1.00000,15.3500,12.0872,0.662390E-02,0.00000,0.264788E-02,92.3314,-65.9067,3925.94,49192.5,29813.1,1.00000,1.00000,1.00000,0.637017,0.638011,0.583000,287.805,297.574,297.350,297.516,2.00000
2022-06-10,04:30,161.1874,1.00000,14.8400,12.0634,0.874354E-01,0.00000,0.688449E-01,96.4226,-62.9056,-27738.0,30579.8,217.632,1.00000,1.00000,1.00000,0.637194,0.638011,0.582742,287.331,297.550,297.350,297.352,2.00000
2022-06-10,05:00,161.2083,1.00000,14.4700,12.0458,7.24522,0.00000,2.95371,99.9050,-60.8612,17397.6,53499.9,30802.5,1.00000,1.00000,1.00000,0.637928,0.638006,0.582033,286.821,297.550,297.261,297.177,2.00000
2022-06-10,05:30,161.2291,1.00000,14.1100,12.0354,39.2135,0.00000,11.6460,99.1773,-52.0609,-34334.2,29978.9,-6879.24,1.00000,1.00000,1.00000,0.638689,0.638000,0.582758,286.746,297.423,297.051,297.049,2.00000
2022-06-10,06:00,161.2499,1.00000,14.0800,12.0283,75.3375,0.00000,21.5816,98.7865,-39.3227,-17048.7,21065.1,-9725.22,1.00000,1.00000,1.00000,0.638306,0.638017,0.583239,286.939,297.350,297.050,296.866,2.00000
2022-06-10,06:30,161.2707,1.00000,14.2200,12.0226,100.210,0.00000,28.3879,94.4214,-30.8261,-16395.6,51741.1,24719.1,1.00000,1.00000,1.00000,0.638000,0.638180,0.584844,287.772,297.287,296.964,296.764,2.00000
2022-06-10,07:00,161.2916,1.00000,14.7267,12.0459,156.280,0.00000,55.7604,89.1284,-4.71668,-28864.3,30120.4,12446.3,1.00000,1.00000,1.00000,0.638167,0.638714,0.585000,289.022,297.052,296.850,296.650,2.00000
2022-06-10,07:30,161.3124,1.00000,15.6500,12.0440,258.774,0.00000,108.990,76.2517,53.8677,-2185.37,41162.8,29312.4,1.00000,1.00000,1.00000,0.639953,0.638989,0.585000,291.239,297.050,296.821,296.497,2.00000
2022-06-10,08:00,161.3332,1.00000,17.0367,12.0270,871.331,0.00000,430.505,63.8347,318.797,-7397.09,57533.4,31886.3,1.00000,1.00000,1.00000,0.640186,0.639044,0.585011,293.465,296.927,296.652,296.381,2.00000
2022-06-10,08:30,161.3541,1.00000,19.9367,12.6293,1160.70,0.00000,579.635,56.0326,417.478,-28179.4,27538.7,-1475.29,1.00000,1.00000,1.00000,0.640983,0.639300,0.585472,294.977,296.850,296.650,296.150,2.00000
2022-06-10,09:00,161.3749,1.00000,23.9000,13.2127,1340.67,0.00000,668.370,52.7475,480.388,-23551.0,37776.6,14698.6,1.00000,1.00000,1.00000,0.641305,0.639806,0.585939,295.841,296.850,296.650,296.150,2.00000
2022-06-10,09:30,161.3957,1.00000,26.7667,13.4707,1499.50,0.00000,751.566,48.3872,544.037,-23286.6,7519.17,-26462.4,1.00000,1.00000,1.00000,0.641089,0.640494,0.585989,296.631,296.850,296.650,296.150,2.00000
2022-06-10,10:00,161.4165,1.00000,28.7200,13.4257,1645.17,0.00000,823.630,45.8420,610.639,-31630.4,33460.6,10024.9,1.00000,1.00000,1.00000,0.640650,0.640850,0.585986,296.983,296.849,296.650,296.357,2.00000
2022-06-10,10:30,161.4374,1.00000,29.8500,13.4088,1789.24,0.00000,897.910,45.0286,670.504,-34150.6,2152.65,-25712.7,1.00000,1.00000,1.00000,0.640389,0.640644,0.585361,297.331,296.732,296.650,296.526,2.00000
2022-06-10,11:00,161.4582,1.00000,30.4733,13.3910,1903.08,0.00000,961.486,41.9544,726.712,-18893.2,30824.9,8146.79,1.00000,1.00000,1.00000,0.640392,0.640261,0.585000,297.768,296.651,296.663,296.722,2.00000
2022-06-10,11:30,161.4790,1.00000,31.0800,13.3110,1635.94,0.00000,818.071,43.0446,605.795,-18041.5,43240.2,10270.7,1.00000,1.00000,1.00000,0.640186,0.639678,0.585561,297.722,296.650,296.834,296.989,2.00000
2022-06-10,12:00,161.4999,1.00000,31.2000,13.3866,1907.93,0.00000,961.684,43.7769,680.112,-21247.3,16592.4,10427.2,1.00000,1.00000,1.00000,0.639878,0.639231,0.583783,297.794,296.650,296.853,297.428,2.00000
2022-06-10,12:30,161.5207,1.00000,31.6500,13.3752,1780.96,0.00000,955.803,44.0904,683.251,-16386.8,23559.6,9104.09,1.00000,1.00000,1.00000,0.639214,0.639275,0.583022,298.097,296.650,297.009,297.799,2.00000
2022-06-10,13:00,161.5415,1.00000,32.0800,13.4165,1265.94,0.00000,606.353,43.2465,468.149,-7717.47,36266.2,22183.5,1.00000,1.00000,1.00000,0.638564,0.638439,0.583106,298.306,296.653,297.118,298.146,2.00000
2022-06-10,13:30,161.5624,1.00000,32.2067,13.4423,1607.92,0.00000,808.752,42.7734,493.952,-19578.1,38482.9,12524.6,1.00000,1.00000,1.00000,0.638378,0.638000,0.581728,298.454,296.766,297.371,298.553,2.00000
2022-06-10,14:00,161.5832,1.00000,33.2767,13.4141,1042.86,0.00000,503.899,39.0180,355.832,-32438.6,27766.4,-3476.05,1.00000,1.00000,1.00000,0.638456,0.638311,0.582256,298.826,296.850,297.537,298.894,2.00000
2022-06-10,14:30,161.6040,1.00000,32.3833,13.4802,1193.24,0.00000,585.262,45.0163,356.071,-32032.1,13116.5,-9527.28,1.00000,1.00000,1.00000,0.638606,0.639050,0.581133,298.321,296.850,297.807,299.239,2.00000
2022-06-10,15:00,161.6249,1.00000,32.9800,13.4550,1215.90,0.00000,601.548,40.0169,428.475,-32268.2,24122.0,10880.8,1.00000,1.00000,1.00000,0.638711,0.639269,0.580006,298.975,296.850,297.933,299.532,2.00000
2022-06-10,15:30,161.6457,1.00000,33.6800,13.3930,1366.87,0.00000,685.658,38.4756,484.487,-36492.8,12512.4,-420.926,1.00000,1.00000,1.00000,0.638956,0.637986,0.579469,299.826,296.850,298.050,299.771,2.00000
2022-06-10,16:00,161.6665,1.00000,34.5000,13.3794,1075.62,0.00000,540.688,38.1750,366.237,-35488.8,21738.9,4563.88,1.00000,1.00000,1.00000,0.638992,0.636158,0.578867,299.425,296.850,298.056,299.894,2.00000
2022-06-10,16:30,161.6873,1.00000,34.7600,13.3820,903.583,0.00000,451.827,37.6679,297.159,-32485.1,26772.5,-6654.95,1.00000,1.00000,1.00000,0.638531,0.636205,0.577250,299.710,296.879,298.209,300.050,2.00000
2022-06-10,17:00,161.7082,1.00000,34.5800,13.3845,640.185,0.00000,321.638,38.6563,195.913,-33800.9,21472.0,3633.95,1.00000,1.00000,1.00000,0.637558,0.636561,0.577575,299.721,296.991,298.250,300.050,2.00000
2022-06-10,17:30,161.7290,1.00000,34.1900,13.3859,630.648,0.00000,315.404,43.4187,181.619,-14808.7,33350.1,13964.7,1.00000,1.00000,1.00000,0.637131,0.636661,0.577339,299.468,296.985,298.250,300.050,2.00000
2022-06-10,18:00,161.7498,1.00000,33.9300,12.8387,482.139,0.00000,239.380,49.4884,110.026,-23349.7,28050.7,-1293.87,1.00000,1.00000,1.00000,0.636580,0.636572,0.577472,298.629,296.873,298.234,300.050,2.00000
2022-06-10,18:30,161.7707,1.00000,33.4800,12.6323,347.344,0.00000,177.089,52.5497,58.6862,-18732.5,39328.2,12800.0,1.00000,1.00000,1.00000,0.636047,0.636522,0.576775,298.602,296.850,298.062,300.050,2.00000
2022-06-10,19:00,161.7915,1.00000,31.7033,12.5375,86.4419,0.00000,33.8320,56.8375,-39.4023,-21259.1,31229.4,12242.4,1.00000,1.00000,1.00000,0.635958,0.636361,0.576558,296.325,296.850,298.050,299.951,2.00000
2022-06-10,19:30,161.8123,1.00000,28.0367,12.4729,25.9180,0.00000,9.05973,64.5585,-58.2946,-21484.9,42514.9,11266.9,1.00000,1.00000,1.00000,0.636047,0.636161,0.577000,294.605,296.850,298.050,299.838,2.00000
2022-06-10,20:00,161.8332,1.00000,24.9000,12.4272,2.05738,0.00000,0.867843,69.5436,-63.2432,-7665.83,43875.3,39077.8,1.00000,1.00000,1.00000,0.637186,0.635756,0.577558,293.283,296.801,297.906,299.557,2.00000
2022-06-10,20:30,161.8540,1.00000,22.4700,12.3941,0.331195E-01,0.00000,0.436901E-01,73.3529,-60.9102,-34905.9,34768.7,13592.0,1.00000,1.00000,1.00000,0.638225,0.635325,0.578350,292.347,296.651,297.850,299.391,2.00000
2022-06-10,21:00,161.8748,1.00000,20.7033,12.3616,0.635895E-01,0.00000,0.284647E-01,77.0068,-53.3159,-30072.7,19713.8,22987.1,1.00000,1.00000,1.00000,0.638181,0.635000,0.578006,291.839,296.650,297.588,299.077,2.00000
2022-06-10,21:30,161.8956,1.00000,19.4667,12.3301,0.344443E-01,0.00000,0.152253E-01,78.8805,-39.2176,-13591.8,11911.4,13300.3,1.00000,1.00000,1.00000,0.638053,0.636292,0.578769,291.961,296.624,297.507,298.742,2.00000
2022-06-10,22:00,161.9165,1.00000,19.1000,12.3065,0.291452E-01,0.00000,-0.529576E-02,74.9965,-36.5146,-8412.60,30859.5,7217.30,1.00000,1.00000,1.00000,0.638017,0.637611,0.579456,292.892,296.460,297.350,298.523,2.00000
2022-06-10,22:30,161.9373,1.00000,19.3933,12.2890,0.132478E-01,0.00000,-0.211831E-01,71.5337,-40.9242,-15011.9,40174.9,6616.81,1.00000,1.00000,1.00000,0.638008,0.637983,0.580717,293.848,296.450,297.135,298.191,2.00000
2022-06-10,23:00,161.9581,1.00000,20.0500,12.2697,0.251708E-01,0.00000,0.728167E-02,69.8627,-40.3123,-9860.78,40604.8,13629.8,1.00000,1.00000,1.00000,0.637258,0.638000,0.581300,294.256,296.226,297.042,298.007,2.00000
2022-06-10,23:30,161.9790,1.00000,20.5833,12.2527,0.490169E-01,0.00000,-0.860563E-02,69.9295,-39.5157,-8525.02,30725.0,15494.2,1.00000,1.00000,1.00000,0.637822,0.637728,0.583189,294.391,296.150,296.863,297.756,2.00000
2022-06-11,00:00,162.0000,1.00000,20.9400,12.2374,0.225213E-01,0.00000,-0.860562E-02,72.1357,-37.8897,-14753.3,33274.9,34952.2,1.00000,1.00000,1.00000,0.638911,0.638817,0.583544,293.862,296.150,296.850,297.546,2.00000
2022-06-11,00:30,162.0208,1.00000,21.0900,12.2204,0.516664E-01,0.00000,0.185352E-01,74.7175,-46.2245,-12720.8,40766.5,37227.7,1.00000,1.00000,1.00000,0.638019,0.638645,0.584000,293.461,296.218,296.849,297.356,2.00000
2022-06-11,01:00,162.0416,1.00000,20.8133,12.1997,0.476920E-01,0.00000,0.105915E-01,76.4976,-48.8473,-25603.1,33117.4,21066.7,1.00000,1.00000,1.00000,0.638000,0.637367,0.583989,293.098,296.450,296.776,297.350,2.00000
2022-06-11,01:30,162.0624,1.00000,20.6067,12.1832,-0.529911E-02,0.00000,-0.595773E-02,71.8669,-50.6630,-19928.0,53918.4,50776.4,1.00000,1.00000,1.00000,0.638003,0.637000,0.582533,293.478,296.450,296.753,297.350,2.00000
2022-06-11,02:00,162.0833,1.00000,20.5900,12.1667,0.264956E-01,0.00000,0.112535E-01,67.3593,-54.4301,-25569.3,47541.4,17592.7,1.00000,1.00000,1.00000,0.638003,0.637000,0.582089,293.572,296.413,296.733,297.306,2.00000
2022-06-11,02:30,162.1041,1.00000,20.4000,12.1560,0.662387E-02,0.00000,0.297887E-01,69.5648,-53.5690,-13530.5,43609.9,26397.0,1.00000,1.00000,1.00000,0.637914,0.637000,0.582245,293.104,296.262,296.653,297.077,2.00000
2022-06-11,03:00,162.1249,1.00000,19.9700,12.1351,0.264956E-01,0.00000,0.205211E-01,71.6861,-53.6068,-15582.5,43745.1,17652.5,1.00000,1.00000,1.00000,0.637320,0.637045,0.582006,292.595,296.150,296.650,297.050,2.00000
2022-06-11,03:30,162.1458,1.00000,19.1767,12.1135,0.172222E-01,0.00000,0.450140E-01,79.6702,-52.3151,-10331.4,35073.8,12550.0,1.00000,1.00000,1.00000,0.637006,0.637122,0.582011,291.195,296.150,296.650,297.050,2.00000
2022-06-11,04:00,162.1666,1.00000,18.3400,12.0960,0.410682E-01,0.00000,0.317746E-01,82.2080,-55.0181,-35801.5,34991.6,7947.73,1.00000,1.00000,1.00000,0.637000,0.637311,0.582108,290.686,296.150,296.650,297.050,2.00000
2022-06-11,04:30,162.1874,1.00000,17.7267,12.0692,0.940594E-01,0.00000,0.337605E-01,80.3891,-53.8666,-29088.8,32297.4,28447.0,1.00000,1.00000,1.00000,0.637000,0.637622,0.582522,290.962,296.150,296.650,296.927,2.00000
2022-06-11,05:00,162.2083,1.00000,17.2600,12.0502,6.23706,0.00000,2.18252,81.9085,-52.4876,10356.6,38343.6,40027.7,1.00000,1.00000,1.00000,0.637000,0.638506,0.582956,290.489,296.150,296.650,296.850,2.00000
2022-06-11,05:30,162.2291,1.00000,16.9100,12.0442,42.0922,0.00000,14.3429,84.3080,-37.9454,11195.7,44001.5,25222.6,1.00000,1.00000,1.00000,0.637000,0.638884,0.583217,290.330,296.094,296.598,296.812,2.00000
2022-06-11,06:00,162.2499,1.00000,16.9000,12.0419,82.9259,0.00000,24.8960,90.5840,-26.6257,-10821.7,32873.2,26350.0,1.00000,1.00000,1.00000,0.637000,0.639206,0.584556,289.654,295.952,296.453,296.652,2.00000
2022-06-11,06:30,162.2707,1.00000,16.8800,12.0362,120.952,0.00000,36.8016,91.5269,-11.9349,-21817.4,51744.9,24702.9,1.00000,1.00000,1.00000,0.637000,0.639608,0.584994,290.111,295.950,296.450,296.650,2.00000
2022-06-11,07:00,162.2916,1.00000,17.2800,12.0428,147.936,0.00000,42.8169,81.9425,-4.65660,-2144.97,40601.1,18345.4,1.00000,1.00000,1.00000,0.637000,0.640228,0.585000,291.944,295.950,296.450,296.567,2.00000
2022-06-11,07:30,162.3124,1.00000,18.3400,12.1054,289.036,0.00000,119.722,70.8316,68.1223,-1040.75,38926.2,13454.1,1.00000,1.00000,1.00000,0.637000,0.640883,0.585000,293.501,295.949,296.449,296.450,2.00000
2022-06-11,08:00,162.3332,1.00000,20.3700,12.1031,855.770,0.00000,421.511,61.5865,319.901,-3160.67,40461.6,15883.1,1.00000,1.00000,1.00000,0.637000,0.640992,0.585000,295.254,295.833,296.410,296.449,2.00000
2022-06-11,08:30,162.3541,1.00000,23.3267,12.6216,922.882,0.00000,465.888,58.8518,343.886,-17121.2,41204.9,5262.06,1.00000,1.00000,1.00000,0.637000,0.640992,0.585000,296.425,295.817,296.367,296.398,2.00000
2022-06-11,09:00,162.3749,1.00000,26.0367,12.8610,880.431,0.00000,429.878,63.2470,317.597,-24828.2,16768.5,-16092.6,1.00000,1.00000,1.00000,0.637000,0.640975,0.585000,296.303,295.849,296.278,296.207,2.00000
2022-06-11,09:30,162.3957,1.00000,27.9067,13.2242,1270.82,0.00000,628.209,59.5507,474.770,-7128.75,44913.4,23839.3,1.00000,1.00000,1.00000,0.637000,0.641000,0.585000,297.753,295.946,296.388,296.202,2.00000
2022-06-11,10:00,162.4165,1.00000,30.1300,13.3746,1637.60,0.00000,820.806,56.5675,624.579,-30276.4,24468.1,1562.33,1.00000,1.00000,1.00000,0.637000,0.641000,0.585000,298.498,295.950,296.434,296.310,2.00000
2022-06-11,10:30,162.4374,1.00000,32.1067,13.3094,1627.12,0.00000,820.013,51.4026,622.357,-5892.25,37321.5,17929.6,1.00000,1.00000,1.00000,0.637000,0.640992,0.585000,299.421,295.949,296.423,296.442,2.00000
2022-06-11,11:00,162.4582,1.00000,33.1200,13.2197,1039.51,0.00000,518.697,46.6925,376.438,-32913.2,39426.2,18929.9,1.00000,1.00000,1.00000,0.637000,0.641000,0.585000,299.443,295.950,296.449,296.598,2.00000
2022-06-11,11:30,162.4790,1.00000,33.1000,13.2827,877.189,0.00000,432.762,51.2909,317.803,-34829.1,41537.6,18862.2,1.00000,1.00000,1.00000,0.637000,0.641000,0.584972,299.301,295.950,296.450,296.773,2.00000
