file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,u_mean,v_mean,w_mean,ts_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2022-07-17T230000_AIU-1200.ghg,2022/07/17,23:30:00,198.979,0,18000,18000,-5.41E-02,0,1.01E-02,-31.9351,0,6.90622,5.16458,0,3.49839,19.6944,1,7.61369,0.117394,0,7.95E-02,-0.224658,0,0.129962,-9999,-9999,-9999,1.64274,-1.15507,-2.31424,-2.63E-02,3.85E-02,-9999,-2.65E-11,-1.84E-12,-1.40E-13,-9999,17.5805,428.894,442.943,0.1,0,1223.35,29.8448,30.7629,0.1,0,9.31E-02,2.30994,2.38561,0,1,-9999,-9999,-9999,-9999,9,308.581,297.944,101537,1.17387,1022.35,2.44E-02,7.61E-03,2.20E-02,3031.17,3119.89,1.88E-02,97.1564,88.7185,297.422,-0.598832,0.447046,-5.03E-04,0.747295,7.56E-14,-1.51E-15,0.747295,3.65869,122.212,143.258,-3.86E-02,-9999,0.214737,0.397855,27.4448,0.152976,-6.18349,-0.12392,0,37.3014,-5.66063,12.8044,31.8847,48.6262,68.1989,102.174,-5.35E-02,1.01094,-31.1267,1.01667,8.84358,1.11009,19.1104,1.11009,0.20102,1.11009,-0.181137,1.16235,-9999,-9999,800000009,800000009,800000009,800000009,800000019,800001019,899999999,899999999,89999,89999,89,89,17,0,0,0,7,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,11,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.496446,0.229272,7.00E-02,0.233473,0.437787,42.4524,8.77E-05,-9999,-2.59E-02,1.91E-02,0.20102,-1.81E-04,-9999,297.062,101324,3.87E-04,6.82E-03,-4.99E-03,4.54E-04,428.486,31.6867,25.1647,103.624,2.27978,48.2734,4.04E-05,1.29E-05,2.05E-05,9.78E-06,9999.99,9999.99,9999.99
2022-07-17T233000_AIU-1200.ghg,2022/07/18,0:00:00,199,0,18000,18000,-5.12E-02,0,1.08E-02,-39.4904,0,9.06859,10.6671,0,4.14117,23.8343,0,6.2234,0.242559,0,9.42E-02,0.327094,1,0.119619,-9999,-9999,-9999,1.64033,-6.12437,-1.3695,-0.139262,-1.09E-02,-9999,-1.24E-10,-8.52E-12,-6.49E-13,-9999,17.1732,419.526,433.254,0.6,0,1182.69,28.8922,29.7518,0.1,0,9.00E-02,2.23532,2.30846,0.1,0,-9999,-9999,-9999,-9999,9,308.872,298.321,101528,1.17271,1021.8,2.44E-02,1.57E-02,2.13E-02,2934.16,3190.85,1.82E-02,91.9554,256.691,296.881,-0.620536,0.723579,-7.64E-03,0.953252,9.32E-15,-7.20E-15,0.953252,3.77745,149.177,130.616,-0.459503,-9999,0.208885,0.35488,20.4239,0.205563,-3.70207,-0.15777,0,30.593,-4.6426,10.5016,26.1504,39.881,55.9337,83.7988,-5.06E-02,1.01074,-38.1842,1.01844,14.3291,1.12391,22.8039,1.12391,0.325828,1.12391,0.282759,1.1813,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800101019,899999999,899999999,89999,89999,89,89,9,3,2,0,4,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,42,18000,18000,18000,18000,-9999,100,0.390751,0.210268,0.108741,0.160074,0.109834,24.9525,3.50E-05,-9999,-3.19E-02,2.28E-02,0.325828,2.83E-04,-9999,297.534,101315,3.91E-04,6.83E-03,-4.99E-03,4.56E-04,419.27,31.6663,25.1524,103.633,2.20731,48.1966,4.06E-05,1.29E-05,2.06E-05,9.74E-06,9999.99,9999.99,9999.99
2022-07-18T000000_AIU-1200.ghg,2022/07/18,0:30:00,199.021,0,18000,18000,-5.15E-02,0,1.44E-02,-22.9551,0,4.50428,9.19803,1,3.57007,9.47831,0,3.57349,0.209159,1,8.12E-02,0.266649,0,5.47E-02,-9999,-9999,-9999,0.10416,1.73733,-4.52E-02,3.95E-02,-1.76E-02,-9999,-2.75E-11,-1.91E-12,-1.36E-13,-9999,17.1551,419.217,433.014,0.1,0,1193.38,29.1625,30.0385,0,1,8.51E-02,2.11437,2.18396,0,1,-9999,-9999,-9999,-9999,9,308.864,298.345,101504,1.17221,1021.97,2.44E-02,1.36E-02,2.15E-02,2960.91,3195.4,1.83E-02,92.6615,234.493,297.032,-0.474402,0.78829,2.47E-02,0.920365,6.58E-15,-1.60E-15,0.920365,3.29114,163.481,121.04,1.54035,-9999,0.209551,0.385735,35.4685,0.11837,-2.49566,-9.14E-02,0,33.536,-5.08922,11.5118,28.6661,43.7176,61.3145,91.8603,-5.10E-02,1.00995,-22.0771,1.01538,11.1693,1.10127,9.52757,1.10127,0.253984,1.10127,0.234041,1.14884,-9999,-9999,800000009,800000009,800000009,800000009,800001009,800111019,899999999,899999999,89999,89999,89,89,3,0,6,7,19,4,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,197,0,0,0,0,402,151,0,0,0,37,18000,18000,18000,18000,-9999,100,0.436166,0.248253,8.71E-02,5.14E-02,3.80E-02,17.8818,1.01E-05,-9999,-1.84E-02,9.53E-03,0.253984,2.34E-04,-9999,297.703,101291,3.99E-04,6.84E-03,-4.99E-03,4.62E-04,419.167,31.8602,25.2509,103.632,2.05543,47.7329,2.98E-05,1.29E-05,1.65E-05,1.02E-05,9999.99,9999.99,9999.99
2022-07-18T003000_AIU-1200.ghg,2022/07/18,1:00:00,199.042,0,18000,18000,-6.90E-02,0,1.54E-02,-29.1977,0,5.20926,6.32021,0,3.23834,6.18164,0,1.57049,0.143709,0,7.36E-02,0.375638,0,7.89E-02,-9999,-9999,-9999,-0.273175,5.76557,0.541157,0.131098,4.20E-03,-9999,6.00E-11,4.26E-12,2.99E-13,-9999,17.3065,422.92,436.975,0.1,0,1230.08,30.0596,30.9912,0,1,8.63E-02,2.14317,2.2144,0.1,0,-9999,-9999,-9999,-9999,9,308.822,298.282,101482,1.1718,1022.49,2.44E-02,9.31E-03,2.22E-02,3051.32,3183.47,1.89E-02,95.8489,132.15,297.533,-9.95E-02,0.446153,-4.63E-03,0.457146,-2.00E-14,3.46E-15,0.457146,4.34016,176.354,102.577,-0.580627,-9999,0.242735,0.443848,43.3417,9.69E-02,-4.61973,-0.100393,0,35.5788,-5.39922,12.213,30.4122,46.3805,65.0494,97.4558,-6.81E-02,1.01386,-28.3737,1.01611,9.62247,1.09638,6.8724,1.09638,0.218796,1.09638,0.331064,1.14272,-9999,-9999,800000009,800000009,800000009,800000009,800000009,801101019,899999999,899999999,89999,89999,89,89,0,3,0,3,10,2,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.459612,0.327717,0.100365,5.08E-02,6.61E-03,14.0381,1.59E-05,-9999,-2.37E-02,6.87E-03,0.218796,3.31E-04,-9999,297.738,101268,3.96E-04,6.85E-03,-5.00E-03,4.59E-04,423.011,32.1717,25.4107,103.617,2.11551,51.407,3.05E-05,1.19E-05,1.56E-05,9.36E-06,9999.99,9999.99,9999.99
2022-07-18T010000_AIU-1200.ghg,2022/07/18,1:30:00,199.062,0,18000,18000,-4.32E-02,1,1.37E-02,-29.4334,1,3.75805,10.4776,1,2.99087,5.09556,1,1.16355,0.238258,1,6.80E-02,0.386395,1,4.63E-02,-9999,-9999,-9999,0.322559,3.93369,0.290878,8.95E-02,-1.21E-02,-9999,1.13E-10,8.17E-12,5.40E-13,-9999,17.3794,424.911,439.148,0,1,1254.53,30.672,31.6426,0,1,8.29E-02,2.06037,2.1294,0,1,-9999,-9999,-9999,-9999,9,308.897,298.356,101457,1.17095,1022.84,2.44E-02,1.54E-02,2.26E-02,3112.73,3197.57,1.93E-02,97.3469,84.835,297.866,-0.412941,0.966375,1.77E-02,1.05105,-6.53E-15,6.51E-15,1.05105,4.02506,168.838,113.137,0.967185,-9999,0.192165,0.520352,21.3312,0.19682,-2.80917,-0.127885,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.28E-02,1.01047,-28.3199,1.01825,13.0995,1.12221,5.72604,1.12221,0.297878,1.12221,0.32957,1.17824,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,6,7,0,13,28,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.596041,0.293617,0.151046,2.65E-02,3.39E-03,10.7703,5.48E-06,-9999,-2.36E-02,5.73E-03,0.297878,3.30E-04,-9999,297.848,101243,3.94E-04,6.85E-03,-5.00E-03,4.58E-04,425.054,32.431,25.5418,103.608,2.03323,48.3819,3.06E-05,1.16E-05,1.57E-05,9.21E-06,9999.99,9999.99,9999.99
2022-07-18T013000_AIU-1200.ghg,2022/07/18,2:00:00,199.083,0,18000,18000,-3.39E-02,1,7.63E-03,-22.2188,0,2.63478,3.90121,0,1.51436,4.06583,0,0.668204,8.87E-02,0,3.44E-02,0.255132,0,3.16E-02,-9999,-9999,-9999,-0.338668,2.37933,0.286706,5.41E-02,-5.69E-03,-9999,1.15E-10,8.36E-12,5.36E-13,-9999,17.4601,426.874,441.222,0,1,1269.7,31.0424,32.0369,0,1,8.13E-02,2.02137,2.08931,0,1,-9999,-9999,-9999,-9999,9,308.807,298.278,101433,1.17081,1023.06,2.44E-02,5.75E-03,2.29E-02,3149.56,3182.77,1.95E-02,98.9567,33.2055,298.063,-0.541635,1.04219,1.39E-03,1.17453,-1.74E-14,6.59E-15,1.17453,4.52422,163.832,117.461,6.77E-02,-9999,0.170163,0.530526,19.6184,0.214003,-5.69535,-0.10901,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.35E-02,1.01061,-21.591,1.0192,6.42876,1.12817,4.53281,1.12817,0.146177,1.12817,0.217014,1.1859,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001009,899999999,899999999,89999,89999,89,89,0,9,2,30,42,12,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,5,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.456469,0.496301,0.108282,2.44E-02,2.17E-03,5.44471,4.06E-06,-9999,-1.80E-02,4.53E-03,0.146177,2.17E-04,-9999,297.727,101219,4.02E-04,6.86E-03,-5.00E-03,4.66E-04,426.957,32.5241,25.5861,103.599,1.99424,47.9041,3.05E-05,1.27E-05,1.64E-05,1.00E-05,9999.99,9999.99,9999.99
2022-07-18T020000_AIU-1200.ghg,2022/07/18,2:30:00,199.104,0,18000,18000,-6.03E-02,0,4.22E-03,-24.0826,0,3.59831,7.53902,0,1.96238,4.88119,0,1.14647,0.171395,0,4.46E-02,0.283547,0,4.17E-02,-9999,-9999,-9999,-0.715073,0.10661,0.316091,2.42E-03,-3.69E-03,-9999,-4.68E-11,-3.38E-12,-2.14E-13,-9999,17.5563,429.037,443.478,0,1,1270.94,31.059,32.0546,0,1,8.04E-02,1.9961,2.06329,0,1,-9999,-9999,-9999,-9999,9,308.635,298.114,101422,1.17132,1023.07,2.44E-02,1.11E-02,2.29E-02,3150.91,3151.74,1.96E-02,99.9736,0.832584,298.07,-0.733929,1.16752,-5.90E-02,1.3803,1.97E-14,-2.66E-15,1.3803,5.01207,158.469,122.154,-2.44793,-9999,0.226877,0.402876,42.8966,9.79E-02,-3.19439,-8.86E-02,0,30.3547,-4.60644,10.4198,25.9467,39.5704,55.4981,83.1462,-5.98E-02,1.00891,-23.2894,1.0152,10.0772,1.09886,5.45214,1.09886,0.229099,1.09886,0.249895,1.14299,-9999,-9999,800000009,800000009,800000009,800000009,800000019,810001019,899999999,899999999,89999,89999,89,89,11,7,0,28,33,12,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,32,18000,18000,18000,18000,-9999,100,0.387098,0.287605,0.13105,3.21E-02,4.45E-03,5.20926,5.54E-06,-9999,-1.94E-02,5.45E-03,0.229099,2.50E-04,-9999,297.546,101208,3.97E-04,6.86E-03,-5.00E-03,4.62E-04,429.094,32.5683,25.6072,103.584,1.96966,47.1666,3.07E-05,1.43E-05,1.75E-05,1.10E-05,9999.99,9999.99,9999.99
2022-07-18T023000_AIU-1200.ghg,2022/07/18,3:00:00,199.125,0,18000,18000,-2.47E-02,1,5.26E-03,-13.2772,0,2.24826,1.84206,0,1.16636,6.16779,0,1.93201,4.19E-02,0,2.65E-02,0.1759,0,3.34E-02,-9999,-9999,-9999,-1.26622,-3.41838,0.538668,-7.77E-02,6.70E-03,-9999,1.03E-10,7.25E-12,4.78E-13,-9999,17.7248,432.72,447.303,0.1,0,1250.46,30.5279,31.4892,0.1,0,8.24E-02,2.04199,2.11081,0,1,-9999,-9999,-9999,-9999,9,308.375,297.823,101424,1.17273,1022.76,2.44E-02,2.71E-03,2.25E-02,3097.1,3097.48,1.92E-02,99.9876,0.384708,297.782,-0.570284,0.800674,-9.94E-03,0.983057,5.08E-14,5.80E-15,0.983057,3.94544,151.464,125.461,-0.579311,-9999,0.145058,0.314753,20.3349,0.206463,-7.20781,-7.63E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.44E-02,1.01072,-12.9376,1.01857,3.4059,1.12475,6.05333,1.12475,7.74E-02,1.12475,0.149759,1.18231,-9999,-9999,800000009,800000009,800000009,800000009,800001009,800101019,899999999,899999999,89999,89999,89,89,13,3,4,14,23,8,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,42,18000,18000,18000,18000,-9999,100,0.349666,0.219902,5.99E-02,2.86E-02,2.57E-02,3.56122,9.23E-06,-9999,-1.08E-02,6.05E-03,7.74E-02,1.50E-04,-9999,297.16,101211,3.89E-04,6.85E-03,-5.01E-03,4.54E-04,432.639,32.5964,25.622,103.571,2.01481,44.333,2.83E-05,1.50E-05,1.79E-05,1.15E-05,9999.99,9999.99,9999.99
2022-07-18T030000_AIU-1200.ghg,2022/07/18,3:30:00,199.146,0,18000,18000,-5.77E-02,0,1.11E-02,-14.8594,0,3.5366,-2.28362,2,0.59205,4.92088,0,1.68227,-5.19E-02,2,1.35E-02,0.165052,0,5.27E-02,-9999,-9999,-9999,2.78E-03,2.53E-02,-0.261946,5.74E-04,-3.46E-03,-9999,-1.48E-10,-1.05E-11,-6.83E-13,-9999,17.6498,430.929,445.435,0,1,1250.51,30.5318,31.4933,0,1,8.14E-02,2.01829,2.08623,0,1,-9999,-9999,-9999,-9999,9,308.469,297.824,101415,1.17262,1022.76,2.44E-02,-3.36E-03,2.25E-02,3097.22,3097.6,1.92E-02,99.9877,0.379973,297.782,-0.275638,0.742282,-3.38E-03,0.791814,-3.80E-15,-8.40E-15,0.791814,3.21531,172.966,110.372,-0.244337,-9999,0.221791,0.487936,64.9414,6.46E-02,6.50695,-5.59E-02,0,30.1202,-4.57085,10.3393,25.7463,39.2647,55.0693,82.5038,-5.71E-02,1.01036,-14.7979,1.01378,6.91E-02,1.08726,5.22187,1.08726,1.57E-03,1.08726,0.148003,1.12893,-9999,-9999,800000009,800000009,800000009,800000009,800001009,800001019,899999999,899999999,89999,89999,89,89,1,14,0,13,37,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,37,18000,18000,18000,18000,-9999,100,0.442519,0.405844,0.127509,3.32E-02,1.05E-02,8.85991,8.35E-06,-9999,-1.23E-02,5.22E-03,1.57E-03,1.48E-04,-9999,297.254,101202,3.90E-04,6.84E-03,-5.01E-03,4.52E-04,430.983,32.5712,25.6075,103.571,1.99241,43.812,2.97E-05,1.63E-05,1.92E-05,1.25E-05,9999.99,9999.99,9999.99
2022-07-18T033000_AIU-1200.ghg,2022/07/18,4:00:00,199.167,0,18000,18000,-3.68E-02,0,1.42E-02,-22.0324,0,3.17904,2.04141,0,1.51721,4.97042,0,0.796105,4.64E-02,0,3.45E-02,0.261058,0,3.52E-02,-9999,-9999,-9999,0.332639,0.890853,-0.133321,2.02E-02,-2.69E-03,-9999,8.54E-11,6.09E-12,3.91E-13,-9999,17.6086,430.017,444.457,0,1,1255.91,30.6703,31.6407,0,1,8.06E-02,1.99985,2.06701,0,1,-9999,-9999,-9999,-9999,9,308.529,297.9,101419,1.17231,1022.84,2.44E-02,3.01E-03,2.26E-02,3111.39,3111.78,1.93E-02,99.9876,0.386587,297.859,-0.410361,1.16144,-2.93E-02,1.23215,-4.37E-14,4.85E-15,1.23215,4.2705,174.013,109.459,-1.36464,-9999,0.177108,0.505542,22.3031,0.188243,-10.7928,-0.103747,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.64E-02,1.01024,-21.5294,1.01843,4.79949,1.12238,5.37834,1.12238,0.109091,1.12238,0.223709,1.17727,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,5,15,0,18,12,12,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,37,18000,18000,18000,18000,-9999,100,0.465581,0.427831,0.117672,3.09E-02,2.54E-03,5.06538,4.93E-06,-9999,-1.80E-02,5.38E-03,0.109091,2.24E-04,-9999,297.374,101206,3.94E-04,6.84E-03,-5.00E-03,4.53E-04,430.135,32.498,25.5703,103.574,1.97296,43.8098,3.03E-05,1.78E-05,2.07E-05,1.37E-05,9999.99,9999.99,9999.99
2022-07-18T040000_AIU-1200.ghg,2022/07/18,4:30:00,199.187,0,18000,18000,-6.36E-02,0,6.64E-03,-20.7108,0,3.25734,7.96324,0,2.42217,4.00107,0,1.19346,0.180987,0,5.51E-02,0.323115,0,3.88E-02,-9999,-9999,-9999,-0.362037,-0.995693,0.226988,-2.26E-02,-2.03E-03,-9999,9.74E-11,6.89E-12,4.41E-13,-9999,17.6787,431.569,446.037,0,1,1250.03,30.5156,31.4761,0,1,8.01E-02,1.98592,2.05249,0,1,-9999,-9999,-9999,-9999,9,308.403,297.817,101428,1.17281,1022.74,2.44E-02,1.17E-02,2.25E-02,3095.97,3096.36,1.92E-02,99.9874,0.388593,297.776,-0.42379,1.3151,-4.43E-02,1.3824,2.24E-14,5.51E-15,1.3824,4.79914,173.499,107.862,-1.8367,-9999,0.232839,0.57898,53.914,7.79E-02,-2.6008,-7.42E-02,0,30.6262,-4.64764,10.513,26.1788,39.9243,55.9944,83.8899,-6.30E-02,1.00867,-19.9548,1.0144,9.97961,1.09312,4.5264,1.09312,0.226815,1.09312,0.285221,1.13484,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800001019,899999999,899999999,89999,89999,89,89,6,14,4,22,15,10,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,5,0,0,0,0,202,0,0,0,0,37,18000,18000,18000,18000,-9999,100,0.407179,0.615759,0.135022,3.08E-02,5.32E-03,9.62712,5.18E-06,-9999,-1.66E-02,4.53E-03,0.226815,2.85E-04,-9999,297.256,101214,3.89E-04,6.84E-03,-5.01E-03,4.50E-04,431.636,32.4427,25.543,103.565,1.96046,42.3235,3.13E-05,2.02E-05,2.32E-05,1.55E-05,9999.99,9999.99,9999.99
2022-07-18T043000_AIU-1200.ghg,2022/07/18,5:00:00,199.208,0,18000,18000,-6.54E-02,0,4.57E-03,-25.3447,0,2.94065,9.99135,0,2.93182,7.16111,0,0.989151,0.227033,0,6.66E-02,0.437757,0,4.89E-02,-9999,-9999,-9999,-0.945338,-2.57658,0.376009,-5.85E-02,2.57E-03,-9999,-1.08E-10,-7.48E-12,-4.90E-13,-9999,17.8004,434.137,448.643,0,1,1234.8,30.1157,31.0508,0,1,8.09E-02,2.00352,2.07046,0,1,-9999,-9999,-9999,-9999,9,308.268,297.6,101449,1.17408,1022.51,2.44E-02,1.47E-02,2.23E-02,3056.02,3056.43,1.90E-02,99.9865,0.413841,297.559,-0.378777,1.18069,-6.04E-02,1.24143,1.95E-14,-6.06E-15,1.24143,4.19489,173.907,107.787,-2.78875,-9999,0.235985,0.576258,45.8694,9.15E-02,-2.53666,-8.95E-02,0,31.7162,-4.81306,10.8872,27.1106,41.3453,57.9874,86.8757,-6.48E-02,1.00898,-24.3998,1.0147,12.3598,1.09592,7.59662,1.09592,0.280852,1.09592,0.384296,1.13957,-9999,-9999,800000009,800000009,800000009,800000009,800001009,800101019,899999999,899999999,89999,89999,89,89,3,16,1,10,23,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,19,0,0,0,0,202,0,0,0,0,37,18000,18000,18000,18000,-9999,100,0.470816,0.554657,0.127044,2.34E-02,3.19E-03,13.2794,6.94E-06,-9999,-2.03E-02,7.60E-03,0.280852,3.84E-04,-9999,297.071,101234,3.90E-04,6.84E-03,-5.00E-03,4.50E-04,434.253,32.3418,25.4939,103.552,1.97736,42.8002,3.12E-05,2.11E-05,2.41E-05,1.59E-05,9999.99,9999.99,9999.99
2022-07-18T050000_AIU-1200.ghg,2022/07/18,5:30:00,199.229,0,18000,18000,-6.86E-02,1,1.24E-02,-15.3924,0,2.33604,-1.25795,2,1.0352,2.97004,1,0.912446,-2.86E-02,2,2.35E-02,0.22569,0,3.17E-02,-9999,-9999,-9999,0.104427,0.254049,7.47E-02,5.77E-03,-1.44E-03,-9999,1.27E-10,8.80E-12,5.73E-13,-9999,17.8223,434.647,449.104,0,1,1236.48,30.1551,31.0927,0,1,8.05E-02,1.99368,2.05999,0,1,-9999,-9999,-9999,-9999,9,308.239,297.624,101462,1.17412,1022.54,2.44E-02,-1.85E-03,2.23E-02,3060.43,3060.82,1.90E-02,99.9872,0.391683,297.583,-0.767824,1.44204,6.24E-03,1.63373,-7.69E-15,7.11E-15,1.63373,5.58157,163.697,118.033,0.21899,-9999,0.241654,0.696452,81.1107,5.18E-02,12.2361,-5.31E-02,0,32.1158,-4.87369,11.0243,27.4521,41.8662,58.7179,87.9701,-6.80E-02,1.00819,-15.2617,1.01386,1.03319,1.08789,3.44723,1.08789,2.35E-02,1.08789,0.201414,1.12611,-9999,-9999,800000009,800000009,800000009,800000009,800001009,800101009,899999999,899999999,89999,89999,89,89,18,10,6,14,16,2,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,37,18000,18000,18000,18000,-9999,100,0.81036,0.453326,0.129217,2.79E-02,4.57E-03,17.4864,5.51E-06,-9999,-1.27E-02,3.45E-03,2.35E-02,2.01E-04,-9999,297.073,101248,3.86E-04,6.83E-03,-5.00E-03,4.47E-04,434.732,32.1983,25.4213,103.56,1.96782,40.5705,3.50E-05,2.64E-05,2.99E-05,1.96E-05,9999.99,9999.99,9999.99
