file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,RSSI_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,air_t_mean,air_p_mean,co2_mean,h2o_mean,dew_point_mean,co2_signal_strength_7500_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean,ch4_tc_1_mean,ch4_tc_2_mean,ch4_tc_3_mean
2022-06-13T023000_AIU-1200.ghg,2022/06/13,03:00:00,164.125,0,18000,18000,1.77E-03,1,4.46E-04,0.134041,2,0.534255,-2.81249,1,1.13901,-8.80307,1,4.06449,-6.38E-02,1,2.58E-02,-2.17E-02,1,1.83E-02,-9999,-9999,-9999,-1.87698,4.74918,0.217456,0.107722,-8.03E-03,-9999,1.38E-11,8.18E-13,5.64E-14,-9999,20.6897,502.523,517.942,0,1,1225.68,29.7701,30.6835,0,1,8.46E-02,2.07692,2.14064,0,1,-9999,-9999,-9999,-9999,9,305.105,295.746,101234,1.17909,1022.23,2.43E-02,-4.13E-03,2.21E-02,3014.55,2733.43,1.87E-02,100,0,297.331,-0.113752,-3.81E-02,1.08E-03,0.11997,3.09E-15,6.67E-16,0.11997,0.512289,76.8704,198.52,0.516542,-9999,3.87E-02,1.87E-02,-38.2781,-0.109681,-4.77E-02,2.87E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.69E-03,1.04652,-3.32E-02,1.0289,-2.50907,1.09565,-8.0124,1.09565,-5.69E-02,1.09565,-1.87E-02,1.13538,-9999,-9999,800000009,800000009,800000009,800000009,800000109,800000119,899999999,899999999,89999,89999,89,89,0,0,0,7,0,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,1.22E-02,2.38E-02,1.28E-03,1.11E-02,1.54724,54.9025,2.85E-05,-9999,-2.75E-05,-8.01E-03,-5.69E-02,-1.87E-05,-9999,295.104,101020,502.474,29.7665,24.0687,102.854,2.05131,26.5456,3.87E-05,2.88E-05,3.41E-05,2.02E-05,9999.99,9999.99,9999.99
2022-06-13T030000_AIU-1200.ghg,2022/06/13,03:30:00,164.146,0,18000,18000,-2.54E-02,1,4.79E-03,-12.0655,1,2.45874,2.07488,1,4.31514,37.1976,1,7.45231,4.70E-02,1,9.78E-02,2.19E-02,2,5.56E-02,-9999,-9999,-9999,-1.28053,-4.76632,-2.61268,-0.10808,6.57E-02,-9999,2.52E-11,1.51E-12,1.30E-13,-9999,19.9839,484.775,499.272,0.1,0,1196.95,29.0359,29.9042,0,1,0.102924,2.52391,2.59939,0.5,0,-9999,-9999,-9999,-9999,9,305.13,295.454,101260,1.1809,1021.8,2.43E-02,3.05E-03,2.16E-02,2940.97,2685.28,1.83E-02,100,0,296.919,-0.123861,0.157355,1.18E-02,0.200603,-7.13E-15,1.26E-15,0.200603,1.72039,156.458,128.208,3.37229,-9999,0.146737,0.139476,23.1276,0.181532,-5.81506,-6.81E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.49E-02,1.02228,-11.6858,1.02278,3.38436,1.12313,33.7015,1.12313,7.67E-02,1.12313,2.20E-02,1.18091,-9999,-9999,800000009,800000009,800000009,800000009,800000109,800001119,899999999,899999999,89999,89999,89,89,1,0,1,0,0,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,58,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.232004,3.89E-02,8.10E-03,7.47E-02,0.987309,151.32,1.72E-04,-9999,-9.68E-03,3.37E-02,7.67E-02,2.20E-05,-9999,294.727,101046,484.573,29.024,23.6525,101.359,2.48797,24.1899,5.40E-05,3.25E-05,4.61E-05,2.09E-05,9999.99,9999.99,9999.99
2022-06-13T033000_AIU-1200.ghg,2022/06/13,04:00:00,164.167,0,18000,18000,-3.76E-02,0,5.07E-03,-17.3208,0,3.94475,-2.89983,2,7.37688,7.96212,0,1.99891,-6.58E-02,2,0.167344,0.466714,0,8.23E-02,-9999,-9999,-9999,1.81044,1.64567,-6.16395,3.73E-02,-6.64E-02,-9999,5.08E-11,3.36E-12,2.35E-13,-9999,18.2305,442.847,456.209,0.1,0,1205.76,29.2898,30.1736,0,1,8.43E-02,2.07121,2.13371,0,1,-9999,-9999,-9999,-9999,9,305.482,295.868,101263,1.17917,1021.96,2.43E-02,-4.26E-03,2.17E-02,2966.78,2753.67,1.84E-02,100,0,297.065,-0.722119,1.60287,7.94E-03,1.75804,-8.40E-15,2.79E-15,1.75804,3.54646,166.181,114.252,0.258882,-9999,0.178457,0.26434,28.9818,0.144863,5.97303,-8.05E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.72E-02,1.0097,-17.1835,1.01836,-0.20833,1.11704,7.94682,1.11704,-4.73E-03,1.11704,0.40047,1.16596,-9999,-9999,800000009,800000009,800000009,800000009,800001019,800001019,899999999,899999999,89999,89999,89,89,13,4,1,29,25,5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.198598,0.255785,7.43E-02,6.93E-02,4.39E-02,273.932,6.20E-05,-9999,-1.43E-02,7.95E-03,-4.73E-03,4.00E-04,-9999,295.386,101050,443.034,29.3021,23.8108,102.62,2.04594,19.952,5.53E-05,4.28E-05,5.26E-05,2.80E-05,9999.99,9999.99,9999.99
2022-06-13T040000_AIU-1200.ghg,2022/06/13,04:30:00,164.187,0,18000,18000,-1.89E-02,0,2.32E-03,-9.4524,0,0.898199,-0.490615,1,0.563493,3.35778,0,0.457944,-1.11E-02,1,1.28E-02,0.314744,0,3.85E-02,-9999,-9999,-9999,-0.364377,0.580772,0.305798,1.32E-02,1.24E-02,-9999,7.73E-11,5.10E-12,3.70E-13,-9999,18.317,444.927,458.394,0,1,1209.51,29.3795,30.2687,-0.2,0,8.78E-02,2.1558,2.22105,-0.1,0,-9999,-9999,-9999,-9999,9,305.135,295.785,101240,1.17918,1022.01,2.43E-02,-7.21E-04,2.18E-02,2975.16,2739.79,1.85E-02,100,0,297.112,-0.861406,1.31586,-1.21E-02,1.57279,5.07E-14,4.22E-15,1.57279,2.99318,157.238,123.21,-0.440856,-9999,0.126685,0.131062,18.9958,0.221018,19.2664,-6.19E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.87E-02,1.01088,-9.29309,1.02087,0.825948,1.13538,3.38956,1.13538,1.87E-02,1.13538,0.26349,1.1929,-9999,-9999,800000009,800000009,800000009,800000009,800000109,800000109,899999999,899999999,89999,89999,89,89,13,6,0,9,8,5,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,980,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,-9999,100,0.136984,8.98E-02,3.53E-02,1.46E-02,4.65E-03,10.8243,2.73E-05,-9999,-7.71E-03,3.39E-03,1.87E-02,2.63E-04,-9999,295.25,101026,445.033,29.3867,23.8562,102.918,2.02107,17.5681,6.86E-05,5.44E-05,6.77E-05,3.53E-05,9999.99,9999.99,9999.99
2022-06-13T043000_AIU-1200.ghg,2022/06/13,05:00:00,164.208,0,18000,18000,-7.43E-02,1,1.08E-02,-49.4056,1,8.89209,-53.751,1,10.3598,106.865,2,22.5413,-1.21865,1,0.234878,0.547484,1,0.181356,-9999,-9999,-9999,-2.17642,-3.67623,6.39984,-8.33E-02,3.29E-02,-9999,4.74E-10,2.80E-11,2.29E-12,-9999,20.1428,488.378,502.867,0,1,1188.39,28.8136,29.6684,-0.2,0,9.71E-02,2.37953,2.45012,0,1,-9999,-9999,-9999,-9999,9,304.45,295.288,101256,1.18161,1021.67,2.42E-02,-7.90E-02,2.14E-02,2918.32,2658.26,1.81E-02,100,0,296.791,-8.54E-02,6.13E-02,2.46E-02,0.107997,5.96E-14,2.35E-14,0.107997,2.13167,3.50615,144.314,13.1465,-9999,0.250725,0.19231,28.1736,0.149019,0.919157,-0.163228,0,62.2463,-9.44611,21.3671,53.2072,81.1443,113.806,170.502,-7.17E-02,1.03657,-51.0553,1.02927,-39.8538,1.12755,97.7801,1.12755,-0.903572,1.12755,0.475546,1.1845,-9999,-9999,800000009,800000009,800000009,800000009,800100109,800110109,899999999,899999999,89999,89999,89,89,7,5,0,0,5,33,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,2,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.269222,8.95E-02,2.59E-02,0.192867,2.12623,278.573,1.84E-04,-9999,-4.23E-02,9.78E-02,-0.903572,4.76E-04,-9999,294.792,101041,488.528,28.8262,23.5371,102.444,2.34857,21.3341,6.92E-05,5.34E-05,6.82E-05,3.46E-05,9999.99,9999.99,9999.99
2022-06-13T050000_AIU-1200.ghg,2022/06/13,05:30:00,164.229,1,18000,18000,-2.08E-02,1,3.81E-03,-7.05842,1,2.04001,6.7962,2,4.86008,36.7537,1,8.99583,0.154028,2,0.110148,-0.413946,2,0.125466,-9999,-9999,-9999,-1.67633,-6.86786,4.54464,-0.155652,4.96E-03,-9999,1.82E-10,9.71E-12,8.35E-13,-9999,21.4511,519.179,534.002,0.1,0,1146.92,27.7587,28.5512,0,1,9.87E-02,2.41323,2.48213,0,1,-9999,-9999,-9999,-9999,9,304.211,294.906,101304,1.18418,1021.06,2.42E-02,9.98E-03,2.07E-02,2812.82,2597.01,1.75E-02,100,0,296.181,-0.156381,0.185803,1.48E-02,0.243303,7.63E-14,8.46E-15,0.243303,1.70043,135.258,130.086,3.48331,-9999,0.13257,0.143682,29.1551,0.144002,-1.03858,-4.40E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.04E-02,1.02029,-6.53191,1.02045,6.85084,1.1107,33.4008,1.1107,0.155266,1.1107,-0.350647,1.16294,-9999,-9999,800000009,800000009,800000009,800000009,800100009,800100109,899999999,899999999,89999,89999,89,89,16,8,2,1,0,13,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,206,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.230016,4.99E-02,7.48E-03,8.90E-02,2.29356,323.201,4.95E-04,-9999,-5.40E-03,3.34E-02,0.155266,-3.51E-04,-9999,294.316,101089,519.197,27.76,22.9216,100.879,2.3829,18.6061,6.69E-05,5.23E-05,6.59E-05,3.32E-05,9999.99,9999.99,9999.99
2022-06-13T053000_AIU-1200.ghg,2022/06/13,06:00:00,164.25,1,18000,18000,-2.86E-02,0,5.40E-03,-17.8494,0,2.87172,-6.9765,1,10.9493,32.422,0,5.18371,-0.159248,1,0.249933,-9999,-9999,-9999,-9999,-9999,-9999,31.5195,8.19128,-9.66213,0.186977,-9999,-9999,-1.60E-11,-1.02E-12,-9999,-9999,18.6917,453.53,467.089,0.3,0,1196.4,29.0291,29.8969,0,1,-9999,-9999,-9999,-9999,1,-9999,-9999,-9999,-9999,9,305.143,302.265,101350,1.1548,1022.32,2.43E-02,-1.03E-02,2.16E-02,3008.01,4035.44,1.87E-02,74.5399,1027.43,297.294,-0.607223,0.863316,2.96E-02,1.05589,2.13E-14,-8.53E-16,1.05589,2.55637,154.566,125.121,1.60882,-9999,0.157505,0.187425,19.3475,0.217,2.5585,-9.60E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.83E-02,1.01091,-17.9191,1.01947,-3.66784,1.13085,29.5625,1.13085,-8.37E-02,1.13085,-9999,-9999,-9999,-9999,800000009,800000009,800000009,800000009,800001019,800101119,899999999,899999999,89999,89999,89,89,2,2,0,5,25,1,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,6894,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.229839,9.99E-02,4.51E-02,5.91E-02,0.252193,413.598,-9999,-9999,-1.52E-02,2.96E-02,-8.37E-02,-9999,-9999,295.299,101128,453.748,29.0438,23.6757,102.454,2.22772,10.9424,6.48E-05,5.07E-05,6.36E-05,3.25E-05,9999.99,9999.99,9999.99
2022-06-13T060000_AIU-1200.ghg,2022/06/13,06:30:00,164.271,1,18000,18000,-3.41E-02,0,6.98E-03,-18.7648,0,4.53216,-3.04307,2,2.4102,31.4065,0,6.94703,-6.91E-02,2,5.47E-02,0.316213,0,3.76E-02,-9999,-9999,-9999,-26.4737,4.43425,-0.499004,0.100624,-9999,-9999,-3.56E-11,-2.35E-12,-1.57E-13,-9999,18.5271,450.135,463.92,0,1,1222.98,29.7137,30.6236,0,1,8.14E-02,2.00418,2.06555,-0.1,0,-9999,-9999,-9999,-9999,9,305.631,296.209,101361,1.17876,1022.21,2.43E-02,-4.47E-03,2.20E-02,3012.62,2811.06,1.87E-02,100,0,297.32,-0.871434,1.15672,-5.86E-03,1.44825,2.78E-14,-1.92E-15,1.44825,3.87149,152.892,126.993,-0.231857,-9999,0.170062,0.262518,23.1689,0.181209,6.16641,-9.16E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.37E-02,1.01016,-18.6016,1.01887,-0.106045,1.12352,28.8483,1.12352,-2.41E-03,1.12352,0.270042,1.1773,-9999,-9999,800000009,800000009,800000009,800000009,800001109,800001119,899999999,899999999,89999,89999,89,89,4,2,4,22,24,20,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.306806,0.161849,5.64E-02,0.117957,0.423473,37.7689,1.64E-05,-9999,-1.54E-02,2.88E-02,-2.41E-03,2.70E-04,-9999,295.896,101147,450.572,29.7435,24.0767,103.27,1.97941,17.9107,5.94E-05,4.31E-05,5.60E-05,2.76E-05,9999.99,9999.99,9999.99
2022-06-13T063000_AIU-1200.ghg,2022/06/13,07:00:00,164.292,1,18000,18000,-2.16E-02,1,4.72E-03,-9.6262,0,6.51136,18.8167,0,5.48154,0.142232,1,1.7982,0.427276,0,0.124471,0.252206,0,3.59E-02,-9999,-9999,-9999,2.94882,3.26887,-1.4645,7.42E-02,7.90E-03,-9999,-2.58E-11,-1.77E-12,-1.19E-13,-9999,18.0793,440.151,453.867,0,1,1241.28,30.2197,31.1614,0,1,8.34E-02,2.05815,2.12228,0,1,-9999,-9999,-9999,-9999,9,306.537,296.885,101386,1.17613,1022.54,2.43E-02,2.77E-02,2.24E-02,3064.68,2928.04,1.90E-02,100,0,297.606,-0.548521,0.967589,2.48E-03,1.11225,-6.88E-14,-1.42E-15,1.11225,3.48318,165.646,119.549,0.127716,-9999,0.13556,0.373169,22.8825,0.183477,-0.511578,-5.90E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.14E-02,1.01001,-8.38717,1.01725,17.6896,1.11488,0.396064,1.11488,0.401681,1.11488,0.214478,1.16737,-9999,-9999,800000009,800000009,800000009,800000009,800000109,800001119,899999999,899999999,89999,89999,89,89,4,2,0,5,6,7,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.388103,0.287547,7.07E-02,0.146914,1.30E-02,78.1246,8.24E-06,-9999,-6.97E-03,3.96E-04,0.401681,2.14E-04,-9999,296.724,101172,440.814,30.2655,24.3708,103.36,2.03149,23.4396,6.02E-05,3.33E-05,5.15E-05,2.01E-05,9999.99,9999.99,9999.99
2022-06-13T070000_AIU-1200.ghg,2022/06/13,07:30:00,164.312,1,18000,18000,-4.89E-02,0,1.11E-02,0.792121,1,4.19755,60.413,0,10.9936,-7.19492,0,2.0882,1.37309,0,0.249865,0.487627,0,7.08E-02,-9999,-9999,-9999,4.1509,3.64226,-0.456531,8.28E-02,5.90E-03,-9999,-7.44E-11,-5.24E-12,-3.52E-13,-9999,17.8956,437.029,450.911,-0.1,0,1260.63,30.7858,31.7637,-0.1,0,8.46E-02,2.09855,2.16521,0,1,-9999,-9999,-9999,-9999,9,307.46,297.839,101398,1.17225,1022.9,2.44E-02,8.90E-02,2.27E-02,3122.44,3100.41,1.94E-02,100,0,297.918,9.56E-02,0.597443,-2.90E-02,0.60574,-1.39E-14,-4.16E-15,0.60574,3.31456,208.578,80.9077,-2.74388,-9999,0.204276,0.527552,-951.73,-4.41E-03,1.31E-02,3.23E-03,0,28.7213,-4.35856,9.85908,24.5505,37.4411,52.5116,78.672,-4.78E-02,1.02416,4.40028,1.02048,54.5054,1.072,-7.30859,1.072,1.23881,1.072,0.432019,1.10155,-9999,-9999,800000009,800000009,800000009,800000009,800000109,800000119,899999999,899999999,89999,89999,89,89,1,0,0,15,14,24,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.324274,0.61065,0.120179,4.77E-02,1.02E-02,143.034,1.14E-05,-9999,3.67E-03,-7.31E-03,1.23881,4.32E-04,-9999,297.899,101183,438.018,30.8555,24.695,103.409,2.07172,29.277,3.64E-05,2.17E-05,2.75E-05,1.50E-05,9999.99,9999.99,9999.99
2022-06-13T073000_AIU-1200.ghg,2022/06/13,08:00:00,164.333,1,18000,18000,7.83E-02,0,1.44E-02,-6.09446,2,11.1471,49.545,0,11.0815,-5.70885,0,2.00087,1.12731,0,0.25214,0.366886,0,6.97E-02,-9999,-9999,-9999,4.90103,4.17829,-0.212889,9.51E-02,-2.66E-04,-9999,-8.49E-11,-6.13E-12,-4.02E-13,-9999,17.7675,435.568,449.706,0,1,1282.43,31.4384,32.4589,-0.1,0,8.41E-02,2.09673,2.16478,-0.1,0,-9999,-9999,-9999,-9999,9,308.723,298.97,101393,1.16747,1023.3,2.45E-02,7.30E-02,2.31E-02,3188.5,3316.09,1.98E-02,96.1523,127.594,298.269,-0.187344,0.846921,-4.95E-02,0.868806,-7.38E-15,-4.78E-15,0.868806,3.60515,176.557,102.473,-3.26682,-9999,0.258923,0.498983,251.931,1.67E-02,-0.123009,-1.97E-02,0,35.2808,-5.35399,12.1107,30.1575,45.992,64.5045,96.6395,7.75E-02,1.01021,-3.03476,1.01183,45.7023,1.07104,-5.50569,1.07104,1.03988,1.07104,0.325197,1.10496,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800011119,899999999,899999999,89999,89999,89,89,1,0,0,15,13,3,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,5,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.461915,0.419005,0.117046,0.246601,1.31E-02,166.851,1.26E-05,-9999,-2.54E-03,-5.51E-03,1.03988,3.25E-04,-9999,298.975,101178,436.472,31.504,25.0426,103.464,2.06804,28.3618,3.38E-05,5.86E-06,1.28E-05,4.70E-06,9999.99,9999.99,9999.99
2022-06-13T080000_AIU-1200.ghg,2022/06/13,08:30:00,164.354,1,18000,18000,-7.62E-02,0,1.85E-02,45.5754,0,8.7112,146.743,0,17.4878,-11.3241,0,2.39115,3.34336,0,0.398438,0.423257,0,5.29E-02,-9999,-9999,-9999,5.93653,3.59429,-0.400632,8.19E-02,2.13E-03,-9999,3.71E-11,2.74E-12,1.78E-13,-9999,17.5707,432.804,447.113,0,1,1299.25,32.0033,33.0614,-0.1,0,8.42E-02,2.11148,2.18129,-0.1,0,-9999,-9999,-9999,-9999,9,309.877,300.346,101374,1.16165,1023.66,2.46E-02,0.21665,2.34E-02,3245.18,3596.11,2.02E-02,90.2415,350.928,298.565,9.30E-02,0.656269,-1.01E-02,0.662909,1.11E-14,2.11E-15,0.662909,4.51778,203.388,81.9307,-0.873274,-9999,0.256198,0.715087,-32.6363,-0.128642,0.310579,0.149598,0,32.923,-4.99619,11.3014,28.1421,42.9185,60.1937,90.1812,-7.46E-02,1.02247,53.6163,1.01944,125.847,1.0709,-14.0196,1.0709,2.86727,1.0709,0.355909,1.10027,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,3,4,0,22,19,27,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,16,18000,18000,18000,18000,-9999,100,0.524986,0.770594,0.134594,0.116423,1.27E-02,333.165,6.47E-06,-9999,4.51E-02,-1.40E-02,2.86727,3.56E-04,-9999,300.784,101159,434.329,32.1163,25.3622,103.477,2.08223,34.9044,7.97E-05,2.85E-06,3.60E-05,1.68E-06,9999.99,9999.99,9999.99
2022-06-13T083000_AIU-1200.ghg,2022/06/13,09:00:00,164.375,1,18000,18000,-4.20E-02,0,5.50E-03,30.4509,1,9.67671,157.244,0,19.6804,-17.0156,1,2.72872,3.58489,0,0.448678,0.349772,0,4.57E-02,-9999,-9999,-9999,2.807,2.63875,-0.62124,6.02E-02,6.83E-05,-9999,1.64E-10,1.24E-11,7.91E-13,-9999,17.357,428.509,442.867,0,1,1313.15,32.4192,33.5054,-0.1,0,8.39E-02,2.11195,2.18271,0,1,-9999,-9999,-9999,-9999,9,310.411,300.998,101365,1.15884,1023.9,2.47E-02,0.232301,2.37E-02,3287.04,3735.84,2.04E-02,87.9867,448.8,298.781,-7.33E-02,0.414467,-2.40E-02,0.421581,7.67E-14,9.43E-15,0.421581,2.87998,189.945,100.027,-3.26536,-9999,0.190425,0.496309,-20.0576,-0.209318,0.193654,0.13477,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.07E-02,1.03239,39.1917,1.02573,136.599,1.07786,-18.5849,1.07786,3.11421,1.07786,0.291615,1.10818,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,0,1,0,14,13,15,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,37,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.389654,0.522765,8.02E-02,0.186532,1.76E-02,530.662,6.79E-06,-9999,3.30E-02,-1.86E-02,3.11421,2.92E-04,-9999,301.28,101149,429.798,32.5172,25.5684,103.345,2.00008,30.5815,9.25E-05,0,4.02E-05,0,9999.99,9999.99,9999.99
2022-06-13T090000_AIU-1200.ghg,2022/06/13,09:30:00,164.396,1,18000,18000,-9.97E-02,1,1.39E-02,103.415,1,20.8851,295.24,0,33.3669,-27.9149,1,6.31037,6.74134,0,0.761879,0.370989,0,5.06E-02,-9999,-9999,-9999,6.77955,4.26918,-0.707587,9.75E-02,-1.58E-03,-9999,-5.46E-11,-4.26E-12,-2.65E-13,-9999,17.0684,423.592,438.091,-0.1,0,1333.61,33.0966,34.2295,-0.1,0,8.29E-02,2.10097,2.17288,0,1,-9999,-9999,-9999,-9999,9,311.965,302.581,101367,1.15251,1024.32,2.48E-02,0.436839,2.40E-02,3355.8,4094.87,2.09E-02,81.9513,739.07,299.13,0.405367,0.474372,-5.98E-02,0.626837,2.45E-14,-3.20E-15,0.626837,3.57371,236.382,49.485,-5.47163,-9999,0.294174,0.662257,-21.7778,-0.192784,0.350274,0.297781,0,32.232,-4.89133,11.0642,27.5514,42.0177,58.9304,88.2884,-9.74E-02,1.0235,119.456,1.02007,250.622,1.07157,-33.3274,1.07157,5.72255,1.07157,0.283189,1.10105,-9999,-9999,800000009,800000009,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,2,0,1,24,22,27,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,21,18000,18000,18000,18000,-9999,100,0.39795,0.739636,0.186928,0.360665,4.18E-02,764.688,4.48E-06,-9999,0.101188,-3.33E-02,5.72255,2.83E-04,-9999,302.892,101150,424.904,33.1997,25.9184,103.441,2.07188,36.4537,1.26E-04,0,7.44E-05,0,9999.99,9999.99,9999.99
